fasta_id	beta_strands
8T9D_EMD-41107_Z	0
8T9L_EMD-41117_B	0
8T9L_EMD-41117_A	0
8TH8_EMD-41251_E	0
8TH8_EMD-41251_D	0
8TH8_EMD-41251_B	0
8TH8_EMD-41251_N	0
8TH8_EMD-41251_M	0
8TH8_EMD-41251_K	0
8TH8_EMD-41251_J	0
8TH8_EMD-41251_A	0
8TJ5_EMD-41300_CA	0
8TJ5_EMD-41300_BA	0
8TJ5_EMD-41300_AA	0
8TJ5_EMD-41300_FA	0
8TJ5_EMD-41300_EA	0
8TO0_EMD-41431_A	0
8TO0_EMD-41431_B	0
8TO0_EMD-41431_D	0
8TO0_EMD-41431_E	0
8TO0_EMD-41431_Q	0
8TO0_EMD-41431_BA	0
8TO0_EMD-41431_BD	0
8TO0_EMD-41431_JJ	0
8TO0_EMD-41431_NB	0
8TO0_EMD-41431_CC	0
8TO0_EMD-41431_KC	0
8TO0_EMD-41431_KD	0
8TO0_EMD-41431_EE	0
8TO0_EMD-41431_DP	0
8TO0_EMD-41431_XF	0
8TO0_EMD-41431_DG	0
8TO0_EMD-41431_HH	0
8TO0_EMD-41431_LI	0
8TO0_EMD-41431_UI	0
8TO0_EMD-41431_AL	0
8TO0_EMD-41431_SP	0
8TO0_EMD-41431_AN	0
8TO0_EMD-41431_DN	0
8TO0_EMD-41431_IN	0
8TO0_EMD-41431_LN	0
8TO0_EMD-41431_AP	0
8TO0_EMD-41431_QQ	0
8TO0_EMD-41431_AQ	0
8TO0_EMD-41431_CQ	0
8TO0_EMD-41431_GQ	0
8TO0_EMD-41431_JQ	0
8TO0_EMD-41431_LQ	0
8TO0_EMD-41431_PQ	0
8TO0_EMD-41431_RQ	0
8TO0_EMD-41431_UQ	0
8TUW_EMD-41633_B	0
8U5B_EMD-41915_D	0
8U5B_EMD-41915_C	0
8U8H_EMD-42024_A	0
8U95_EMD-42024_A	0
8UCR_EMD-42136_B	0
8UDG_EMD-42149_E	0
8UDG_EMD-42149_D	0
8UGR_EMD-42233_O	0
8UGR_EMD-42233_TB	0
8UGR_EMD-42233_I	0
8UGR_EMD-42233_H	0
8UGR_EMD-42233_CC	0
8UGR_EMD-42233_BC	0
8UGR_EMD-42233_AC	0
8UGR_EMD-42233_CF	0
8UGR_EMD-42233_BF	0
8UGR_EMD-42233_AF	0
8UGR_EMD-42233_WB	0
8UGR_EMD-42233_VB	0
8UGR_EMD-42233_UB	0
8UGR_EMD-42233_F	0
8UGR_EMD-42233_SB	0
8UGR_EMD-42233_RB	0
8UGR_EMD-42233_QB	0
8UGR_EMD-42233_PB	0
8UGR_EMD-42233_NB	0
8UGR_EMD-42233_CB	0
8UGR_EMD-42233_AB	0
8UGR_EMD-42233_CE	0
8UGR_EMD-42233_BE	0
8UGR_EMD-42233_FB	0
8UGR_EMD-42233_SA	0
8UGR_EMD-42233_RA	0
8UGR_EMD-42233_QA	0
8UGR_EMD-42233_PA	0
8UGR_EMD-42233_OA	0
8UGR_EMD-42233_D	0
8UGR_EMD-42233_NA	0
8UGR_EMD-42233_MA	0
8UGR_EMD-42233_LA	0
8UGR_EMD-42233_KA	0
8UGR_EMD-42233_JA	0
8UGR_EMD-42233_IA	0
8UGR_EMD-42233_HA	0
8UGR_EMD-42233_GA	0
8UGR_EMD-42233_FA	0
8UGR_EMD-42233_EA	0
8UGR_EMD-42233_C	0
8UGR_EMD-42233_DA	0
8UGR_EMD-42233_CA	0
8UGR_EMD-42233_BA	0
8UGR_EMD-42233_AA	0
8UGR_EMD-42233_Z	0
8UGR_EMD-42233_Y	0
8UGR_EMD-42233_X	0
8UGR_EMD-42233_W	0
8UGR_EMD-42233_V	0
8UGR_EMD-42233_T	0
8UGR_EMD-42233_B	0
8UGR_EMD-42233_R	0
8UGR_EMD-42233_Q	0
8UGR_EMD-42233_P	0
8UGR_EMD-42233_N	0
8UGR_EMD-42233_M	0
8UGR_EMD-42233_L	0
8UGR_EMD-42233_K	0
8UGR_EMD-42233_J	0
8UGR_EMD-42233_A	0
8UK2_EMD-42343_B	0
8UK2_EMD-42343_A	0
8UK3_EMD-42344_B	0
8UK3_EMD-42344_A	0
8UOX_EMD-42439_C	0
8UOX_EMD-42439_B	0
8UOX_EMD-42439_A	0
8UPL_EMD-42451_D	0
8UPL_EMD-42451_C	0
8UPL_EMD-42451_B	0
8UPL_EMD-42451_A	0
8UWW_EMD-42681_F	0
8UWW_EMD-42681_E	0
8UWX_EMD-42682_F	0
8UWX_EMD-42682_E	0
8UWX_EMD-42682_D	0
8UWY_EMD-42683_F	0
8UWY_EMD-42683_E	0
8UWY_EMD-42683_D	0
8UYD_EMD-42800_F	0
8UYD_EMD-42800_E	0
8UYD_EMD-42800_D	0
8UYD_EMD-42800_C	0
8UZ5_EMD-42833_F	0
8UZ5_EMD-42833_E	0
8UZ5_EMD-42833_D	0
8UZ5_EMD-42833_C	0
8UZ6_EMD-42835_F	0
8UZ6_EMD-42835_E	0
8UZ6_EMD-42835_D	0
8UZ6_EMD-42835_C	0
8UZX_EMD-42846_F	0
8UZX_EMD-42846_E	0
8UZX_EMD-42846_D	0
8UZX_EMD-42846_C	0
8UZY_EMD-42847_F	0
8UZY_EMD-42847_E	0
8UZY_EMD-42847_D	0
8UZY_EMD-42847_C	0
8V01_EMD-42849_F	0
8V01_EMD-42849_E	0
8V01_EMD-42849_D	0
8V01_EMD-42849_C	0
8V0I_EMD-42856_F	0
8V0I_EMD-42856_E	0
8V0K_EMD-42858_E	0
8V0K_EMD-42858_F	0
8V0K_EMD-42858_D	0
8V0Y_EMD-42874_F	0
8V0Y_EMD-42874_E	0
8V0Y_EMD-42874_D	0
8V2D_EMD-42906_J	0
8V2D_EMD-42906_A	0
8V3B_EMD-42944_Y	0
8V3B_EMD-42944_A	0
8VA2_EMD-43085_C	0
8VA2_EMD-43085_A	0
8VIB_EMD-43256_D	0
8VIB_EMD-43256_C	0
8VIB_EMD-43256_B	0
8VIB_EMD-43256_A	0
8VID_EMD-43258_D	0
8VID_EMD-43258_C	0
8VID_EMD-43258_B	0
8VID_EMD-43258_A	0
8VKQ_EMD-43327_D	0
8VKQ_EMD-43327_B	0
8VKQ_EMD-43327_A	0
8VKR_EMD-43328_D	0
8VKR_EMD-43328_C	0
8VKR_EMD-43328_B	0
8VKR_EMD-43328_A	0
8VRD_EMD-43481_X	0
8VRD_EMD-43481_W	0
8VRJ_EMD-43482_AB	0
8VYV_EMD-43679_A	0
8VYV_EMD-43679_B	0
8VYW_EMD-43680_C	0
8VYW_EMD-43680_A	0
8W9P_EMD-37378_X	0
8W9Q_EMD-37379_U	0
8WB6_EMD-37416_A	0
8WB7_EMD-37417_A	0
8WDC_EMD-37461_A	0
8WGC_EMD-37508_B	0
8WIW_EMD-37570_E	0
8WIW_EMD-37570_D	0
8WIW_EMD-37570_B	0
8WJN_EMD-37586_E	0
8WJN_EMD-37586_D	0
8WJN_EMD-37586_C	0
8WJO_EMD-37587_D	0
8WJO_EMD-37587_B	0
8WJO_EMD-37587_A	0
8WO0_EMD-37676_A	0
8WO5_EMD-37679_PB	0
8WO5_EMD-37679_OB	0
8WO5_EMD-37679_LB	0
8WO5_EMD-37679_AB	0
8WO5_EMD-37679_V	0
8WO5_EMD-37679_M	0
8WO5_EMD-37679_L	0
8WO5_EMD-37679_K	0
8WO5_EMD-37679_AK	0
8WO5_EMD-37679_BJ	0
8WO5_EMD-37679_AI	0
8WO5_EMD-37679_AH	0
8WO5_EMD-37679_AG	0
8WO5_EMD-37679_AC	0
8WO5_EMD-37679_A	0
8WTJ_EMD-37835_D	0
8X9W_EMD-38186_S	0
8X9W_EMD-38186_Q	0
8X9W_EMD-38186_P	0
8X9W_EMD-38186_J	0
8X9W_EMD-38186_D	0
8XA1_EMD-38191_E	0
8XA1_EMD-38191_B	0
8XM7_EMD-38466_C	0
8XOU_EMD-38541_M	0
8XVA_EMD-38694_K	0
8XVA_EMD-38694_G	0
8XVA_EMD-38694_D	0
8XVA_EMD-38694_C	0
8XVA_EMD-38694_A	0
8XWQ_EMD-38741_F	0
8XWQ_EMD-38741_E	0
8XWQ_EMD-38741_C	0
8Y6Q_EMD-38995_F	0
8Y6Q_EMD-38995_A	0
8YDX_EMD-39184_D	0
8YDY_EMD-39185_D	0
8YDZ_EMD-39186_D	0
8YFG_EMD-39223_C	0
8YFU_EMD-39230_A	0
8YJT_EMD-39349_D	0
8YJT_EMD-39349_B	0
8YJT_EMD-39349_A	0
8YMJ_EMD-39395_A	0
8Z93_EMD-39853_A	0
8Z9V_EMD-39869_B	0
8ZIP_EMD-60125_B	0
8ZIP_EMD-60125_A	0
8ZKM_EMD-60199_D	0
9AY5_EMD-43960_AC	0
9AY5_EMD-43960_KA	0
9AY5_EMD-43960_Y	0
9AY5_EMD-43960_S	0
9AY5_EMD-43960_M	0
9AY5_EMD-43960_G	0
9BQX_EMD-44828_A	0
9BRR_EMD-44841_A	0
9BRR_EMD-44841_K	0
9BRR_EMD-44841_R	0
9BRR_EMD-44841_Y	0
9BRR_EMD-44841_AA	0
9BRR_EMD-44841_CA	0
9BRR_EMD-44841_DA	0
9BRR_EMD-44841_U	0
9BRR_EMD-44841_N	0
9BRR_EMD-44841_B	0
9BRR_EMD-44841_FA	0
9BRR_EMD-44841_EA	0
9BRR_EMD-44841_BA	0
9BRR_EMD-44841_Z	0
9BYW_EMD-45046_C	0
9BZH_EMD-45067_C	0
9C58_EMD-45207_E	0
9C58_EMD-45207_D	0
9C58_EMD-45207_C	0
9C58_EMD-45207_B	0
9C5B_EMD-45213_G	0
9C5B_EMD-45213_F	0
9C5B_EMD-45213_E	0
9C5B_EMD-45213_D	0
9C82_EMD-45297_E	0
9C9U_EMD-45371_C	0
9C9U_EMD-45371_B	0
9C9U_EMD-45371_A	0
9CJL_EMD-45635_A	0
9CM2_EMD-45737_D	0
9CM2_EMD-45737_A	0
9CM5_EMD-45739_B	0
9CN0_EMD-45755_B	0
9CN0_EMD-45755_C	0
9CN1_EMD-45756_B	0
9CR2_EMD-45830_C	0
9CR2_EMD-45830_I	0
9CR2_EMD-45830_M	0
9CR2_EMD-45830_O	0
9CR2_EMD-45830_K	0
9CS3_EMD-45886_O	0
9CS3_EMD-45886_M	0
9CS3_EMD-45886_F	0
9CS3_EMD-45886_C	0
9CS4_EMD-45887_F	0
9CS4_EMD-45887_C	0
9D2F_EMD-46494_BA	0
9D2F_EMD-46494_AA	0
9D2F_EMD-46494_Z	0
9D2F_EMD-46494_Y	0
9D2F_EMD-46494_X	0
9D2F_EMD-46494_W	0
9D2F_EMD-46494_N	0
9DGT_EMD-46847_T	0
9DGT_EMD-46847_S	0
9DGT_EMD-46847_O	0
9DGT_EMD-46847_DA	0
9DGT_EMD-46847_BA	0
9DGT_EMD-46847_X	0
9DGU_EMD-46848_T	0
9DGU_EMD-46848_S	0
9DGU_EMD-46848_O	0
9DGU_EMD-46848_FA	0
9DGU_EMD-46848_DA	0
9DGU_EMD-46848_BA	0
9DGU_EMD-46848_X	0
9DNN_EMD-47043_E	0
9DNN_EMD-47043_C	0
9DOG_EMD-47083_C	0
9DOG_EMD-47083_A	0
9DRY_EMD-47134_C	0
9DSM_EMD-47147_A	0
9DVC_EMD-47200_E	0
9DVC_EMD-47200_D	0
9DVC_EMD-47200_C	0
9DVC_EMD-47200_B	0
9DVC_EMD-47200_A	0
9DW7_EMD-47237_B	0
9DWU_EMD-47265_B	0
9E0H_EMD-47356_A	0
9E13_EMD-47382_M	0
9E14_EMD-47383_M	0
9E23_EMD-47430_J	0
9E23_EMD-47430_L	0
9EOF_EMD-19853_A	0
9EOF_EMD-19853_B	0
9EOM_EMD-19863_A	0
9EON_EMD-19864_A	0
9EPR_EMD-19884_D	0
9EPR_EMD-19884_C	0
9EUF_EMD-19968_S	0
9EUF_EMD-19968_Q	0
9EUF_EMD-19968_P	0
9EUF_EMD-19968_N	0
9EUF_EMD-19968_M	0
9EUF_EMD-19968_K	0
9EUF_EMD-19968_I	0
9EUF_EMD-19968_F	0
9EUF_EMD-19968_EB	0
9EUF_EMD-19968_CA	0
9EUF_EMD-19968_AA	0
9EVD_EMD-19999_I	0
9EVD_EMD-19999_H	0
9EVD_EMD-19999_G	0
9EVD_EMD-19999_F	0
9EVD_EMD-19999_E	0
9EVD_EMD-19999_D	0
9EVD_EMD-19999_C	0
9EVD_EMD-19999_B	0
9EVD_EMD-19999_A	0
9F5W_EMD-50201_F	0
9F5W_EMD-50201_E	0
9F5W_EMD-50201_C	0
9F62_EMD-50210_Q	0
9F62_EMD-50210_O	0
9F62_EMD-50210_CD	0
9F62_EMD-50210_BD	0
9F62_EMD-50210_M	0
9F62_EMD-50210_CH	0
9F62_EMD-50210_AH	0
9F62_EMD-50210_WC	0
9F62_EMD-50210_UC	0
9F62_EMD-50210_TC	0
9F62_EMD-50210_SC	0
9F62_EMD-50210_RC	0
9F62_EMD-50210_QC	0
9F62_EMD-50210_PC	0
9F62_EMD-50210_K	0
9F62_EMD-50210_OC	0
9F62_EMD-50210_NC	0
9F62_EMD-50210_MC	0
9F62_EMD-50210_LC	0
9F62_EMD-50210_KC	0
9F62_EMD-50210_JC	0
9F62_EMD-50210_IC	0
9F62_EMD-50210_HC	0
9F62_EMD-50210_GC	0
9F62_EMD-50210_I	0
9F62_EMD-50210_EC	0
9F62_EMD-50210_DC	0
9F62_EMD-50210_CC	0
9F62_EMD-50210_BC	0
9F62_EMD-50210_AC	0
9F62_EMD-50210_BG	0
9F62_EMD-50210_AG	0
9F62_EMD-50210_WB	0
9F62_EMD-50210_VB	0
9F62_EMD-50210_G	0
9F62_EMD-50210_UB	0
9F62_EMD-50210_TB	0
9F62_EMD-50210_SB	0
9F62_EMD-50210_RB	0
9F62_EMD-50210_QB	0
9F62_EMD-50210_PB	0
9F62_EMD-50210_OB	0
9F62_EMD-50210_NB	0
9F62_EMD-50210_MB	0
9F62_EMD-50210_LB	0
9F62_EMD-50210_E	0
9F62_EMD-50210_KB	0
9F62_EMD-50210_JB	0
9F62_EMD-50210_IB	0
9F62_EMD-50210_HB	0
9F62_EMD-50210_GB	0
9F62_EMD-50210_EB	0
9F62_EMD-50210_DB	0
9F62_EMD-50210_CB	0
9F62_EMD-50210_BB	0
9F62_EMD-50210_AB	0
9F62_EMD-50210_BA	0
9F62_EMD-50210_AA	0
9F62_EMD-50210_Z	0
9F62_EMD-50210_Y	0
9F62_EMD-50210_X	0
9F62_EMD-50210_W	0
9F62_EMD-50210_V	0
9F62_EMD-50210_U	0
9F62_EMD-50210_R	0
9FNO_EMD-50600_C	0
9FNO_EMD-50600_B	0
9FNO_EMD-50600_A	0
9FQR_EMD-50664_VEB	0
9FQR_EMD-50664_CT	0
9FQR_EMD-50664_BT	0
9FQR_EMD-50664_AT	0
9FQR_EMD-50664_TS	0
9FQR_EMD-50664_SS	0
9FQR_EMD-50664_RS	0
9FQR_EMD-50664_LS	0
9FQR_EMD-50664_HS	0
9FQR_EMD-50664_GS	0
9FQR_EMD-50664_FS	0
9FQR_EMD-50664_DA	0
9FQR_EMD-50664_DS	0
9FQR_EMD-50664_CS	0
9FQR_EMD-50664_AS	0
9FQR_EMD-50664_CX	0
9FQR_EMD-50664_HR	0
9FQR_EMD-50664_GR	0
9FQR_EMD-50664_FR	0
9FQR_EMD-50664_ER	0
9FQR_EMD-50664_AR	0
9FQR_EMD-50664_LX	0
9FQR_EMD-50664_BY	0
9FQR_EMD-50664_XQ	0
9FQR_EMD-50664_TQ	0
9FQR_EMD-50664_RQ	0
9FQR_EMD-50664_PQ	0
9FQR_EMD-50664_GV	0
9FQR_EMD-50664_KQ	0
9FQR_EMD-50664_DX	0
9FQR_EMD-50664_IQ	0
9FQR_EMD-50664_HQ	0
9FQR_EMD-50664_GQ	0
9FQR_EMD-50664_BA	0
9FQR_EMD-50664_FQ	0
9FQR_EMD-50664_EQ	0
9FQR_EMD-50664_CQ	0
9FQR_EMD-50664_BQ	0
9FQR_EMD-50664_AQ	0
9FQR_EMD-50664_WO	0
9FQR_EMD-50664_BX	0
9FQR_EMD-50664_UO	0
9FQR_EMD-50664_AX	0
9FQR_EMD-50664_NQ	0
9FQR_EMD-50664_AA	0
9FQR_EMD-50664_OO	0
9FQR_EMD-50664_NO	0
9FQR_EMD-50664_JO	0
9FQR_EMD-50664_CO	0
9FQR_EMD-50664_PU	0
9FQR_EMD-50664_EZ	0
9FQR_EMD-50664_BR	0
9FQR_EMD-50664_VL	0
9FQR_EMD-50664_IL	0
9FQR_EMD-50664_BO	0
9FQR_EMD-50664_X	0
9FQR_EMD-50664_DM	0
9FQR_EMD-50664_JV	0
9FQR_EMD-50664_AO	0
9FQR_EMD-50664_HJ	0
9FQR_EMD-50664_EJ	0
9FQR_EMD-50664_AJ	0
9FQR_EMD-50664_ZI	0
9FQR_EMD-50664_VN	0
9FQR_EMD-50664_JL	0
9FQR_EMD-50664_LH	0
9FQR_EMD-50664_W	0
9FQR_EMD-50664_KH	0
9FQR_EMD-50664_HH	0
9FQR_EMD-50664_BM	0
9FQR_EMD-50664_GG	0
9FQR_EMD-50664_PE	0
9FQR_EMD-50664_AL	0
9FQR_EMD-50664_BF	0
9FQR_EMD-50664_GE	0
9FQR_EMD-50664_FE	0
9FQR_EMD-50664_DJ	0
9FQR_EMD-50664_V	0
9FQR_EMD-50664_RD	0
9FQR_EMD-50664_AF	0
9FQR_EMD-50664_LD	0
9FQR_EMD-50664_RJ	0
9FQR_EMD-50664_AG	0
9FQR_EMD-50664_MC	0
9FQR_EMD-50664_JE	0
9FQR_EMD-50664_CY	0
9FQR_EMD-50664_DC	0
9FQR_EMD-50664_AC	0
9FQR_EMD-50664_B	0
9FQR_EMD-50664_FT	0
9FQR_EMD-50664_OB	0
9FQR_EMD-50664_JB	0
9FQR_EMD-50664_WGB	0
9FQR_EMD-50664_AGB	0
9FQR_EMD-50664_LFB	0
9FQR_EMD-50664_JFB	0
9FQR_EMD-50664_IFB	0
9FQR_EMD-50664_GFB	0
9FQR_EMD-50664_IB	0
9FQR_EMD-50664_FFB	0
9FQR_EMD-50664_EFB	0
9FQR_EMD-50664_DFB	0
9FQR_EMD-50664_CFB	0
9FQR_EMD-50664_BFB	0
9FQR_EMD-50664_AFB	0
9FQR_EMD-50664_YEB	0
9FQR_EMD-50664_XEB	0
9FQR_EMD-50664_WEB	0
9FQR_EMD-50664_DB	0
9FQR_EMD-50664_UEB	0
9FQR_EMD-50664_TEB	0
9FQR_EMD-50664_SEB	0
9FQR_EMD-50664_REB	0
9FQR_EMD-50664_QEB	0
9FQR_EMD-50664_OEB	0
9FQR_EMD-50664_AEB	0
9FQR_EMD-50664_FDB	0
9FQR_EMD-50664_SGB	0
9FQR_EMD-50664_SOA	0
9FQR_EMD-50664_AB	0
9FQR_EMD-50664_ROA	0
9FQR_EMD-50664_QOA	0
9FQR_EMD-50664_OOA	0
9FQR_EMD-50664_NOA	0
9FQR_EMD-50664_MOA	0
9FQR_EMD-50664_JOA	0
9FQR_EMD-50664_IMA	0
9FQR_EMD-50664_SLA	0
9FQR_EMD-50664_FLA	0
9FQR_EMD-50664_KJA	0
9FQR_EMD-50664_AN	0
9FQR_EMD-50664_JJA	0
9FQR_EMD-50664_IJA	0
9FQR_EMD-50664_HJA	0
9FQR_EMD-50664_BHA	0
9FQR_EMD-50664_UDA	0
9FQR_EMD-50664_CDA	0
9FQR_EMD-50664_JAA	0
9FQR_EMD-50664_ZZ	0
9FQR_EMD-50664_YZ	0
9FQR_EMD-50664_TZ	0
9FQR_EMD-50664_AK	0
9FQR_EMD-50664_AY	0
9FQR_EMD-50664_ZX	0
9FQR_EMD-50664_OX	0
9FQR_EMD-50664_OV	0
9FQR_EMD-50664_LV	0
9FQR_EMD-50664_KV	0
9FQR_EMD-50664_HV	0
9FQR_EMD-50664_EV	0
9FQR_EMD-50664_CV	0
9FQR_EMD-50664_AV	0
9FQR_EMD-50664_CF	0
9FQR_EMD-50664_ZU	0
9FQR_EMD-50664_YU	0
9FQR_EMD-50664_XU	0
9FQR_EMD-50664_QU	0
9FQR_EMD-50664_NU	0
9FQR_EMD-50664_LU	0
9FQR_EMD-50664_DZ	0
9FQR_EMD-50664_KT	0
9FQR_EMD-50664_JT	0
9FQR_EMD-50664_DT	0
9FQR_EMD-50664_AH	0
9FQR_EMD-50664_A	0
9FTM_EMD-50749_A	0
9G3X_EMD-51017_F	0
9G3X_EMD-51017_E	0
9G3X_EMD-51017_D	0
9G3X_EMD-51017_C	0
9G3X_EMD-51017_B	0
9G3X_EMD-51017_A	0
9G3Y_EMD-51018_O	0
9G3Y_EMD-51018_IA	0
9G3Y_EMD-51018_U	0
9G3Y_EMD-51018_Q	0
9GE8_EMD-51293_D	0
9GVG_EMD-51635_C	0
9GVG_EMD-51635_B	0
9GVG_EMD-51635_A	0
9H2J_EMD-51808_N	0
9H2J_EMD-51808_H	0
9H9P_EMD-21985_G	0
9H9P_EMD-21985_E	0
9H9P_EMD-21985_D	0
9H9P_EMD-21985_C	0
9H9P_EMD-21985_A	0
9HHL_EMD-52171_O	0
9HHL_EMD-52171_X	0
9HHL_EMD-52171_CA	0
9HHL_EMD-52171_HA	0
9HHL_EMD-52171_MA	0
9HMF_EMD-16724_Q	0
9HMF_EMD-16724_N	0
9HMF_EMD-16724_G	0
9HMF_EMD-16724_F	0
9HMF_EMD-16724_E	0
9HMF_EMD-16724_A	0
9HZR_EMD-52531_A	0
9HZS_EMD-52532_A	0
9HZT_EMD-52533_A	0
9HZU_EMD-52534_A	0
9HZV_EMD-52535_A	0
9HZW_EMD-52536_A	0
9HZX_EMD-52537_A	0
9HZY_EMD-52538_A	0
9HZZ_EMD-52539_A	0
9I00_EMD-52540_A	0
9I01_EMD-52541_A	0
9I8N_EMD-52730_U	0
9I8N_EMD-52730_Y	0
9I8N_EMD-52730_MA	0
9IJJ_EMD-60633_Y	0
9IJJ_EMD-60633_W	0
9IJJ_EMD-60633_T	0
9IJJ_EMD-60633_R	0
9IJJ_EMD-60633_O	0
9IJJ_EMD-60633_VQ	0
9IJJ_EMD-60633_UQ	0
9IJJ_EMD-60633_RQ	0
9IJJ_EMD-60633_IQ	0
9IJJ_EMD-60633_LP	0
9IJJ_EMD-60633_KP	0
9IJJ_EMD-60633_J	0
9IJJ_EMD-60633_IP	0
9IJJ_EMD-60633_CP	0
9IJJ_EMD-60633_BP	0
9IJJ_EMD-60633_AP	0
9IJJ_EMD-60633_SO	0
9IJJ_EMD-60633_NO	0
9IJJ_EMD-60633_LO	0
9IJJ_EMD-60633_G	0
9IJJ_EMD-60633_CO	0
9IJJ_EMD-60633_AO	0
9IJJ_EMD-60633_MN	0
9IJJ_EMD-60633_FN	0
9IJJ_EMD-60633_AN	0
9IJJ_EMD-60633_AM	0
9IJJ_EMD-60633_NN	0
9IJJ_EMD-60633_B	0
9IJJ_EMD-60633_AL	0
9IJJ_EMD-60633_AB	0
9IJJ_EMD-60633_AD	0
9IJJ_EMD-60633_TA	0
9IJJ_EMD-60633_JA	0
9IJJ_EMD-60633_HA	0
9IJJ_EMD-60633_GA	0
9IJJ_EMD-60633_FA	0
9IJJ_EMD-60633_DA	0
9IJJ_EMD-60633_BA	0
9IJJ_EMD-60633_A	0
9ITR_EMD-60876_M	0
9ITR_EMD-60876_K	0
9ITR_EMD-60876_A	0
9ITY_EMD-60883_O	0
9ITY_EMD-60883_E	0
9ITY_EMD-60883_A	0
9IU0_EMD-60885_F	0
9IU0_EMD-60885_E	0
9IU0_EMD-60885_A	0
9JS6_EMD-61767_H	0
9JS6_EMD-61767_G	0
9JS6_EMD-61767_B	0
9JS6_EMD-61767_A	0
9JSD_EMD-61770_A	0
9KHT_EMD-62354_J	0
9KHT_EMD-62354_I	0
9KYV_EMD-61452_A	0
9KYW_EMD-61461_A	0
9KYX_EMD-61456_A	0
9KYY_EMD-61455_A	0
9L4F_EMD-62812_C	0
9LHX_EMD-63107_A	0
9LWO_EMD-63452_C	0
9LWO_EMD-63452_B	0
9M7Z_EMD-63698_F	0
9M7Z_EMD-63698_E	0
9MDJ_EMD-48172_C	0
9MDN_EMD-48174_D	0
9MET_EMD-48219_F	0
9MET_EMD-48219_E	0
9MO4_EMD-48447_K	0
9MO4_EMD-48447_I	0
9MO4_EMD-48447_G	0
9MO5_EMD-48448_K	0
9MO5_EMD-48448_I	0
9MO5_EMD-48448_H	0
9MO6_EMD-48449_K	0
9MO6_EMD-48449_I	0
9MO6_EMD-48449_G	0
9MO7_EMD-48450_G	0
9MO7_EMD-48450_I	0
9MO7_EMD-48450_K	0
9MO7_EMD-48450_H	0
9MO8_EMD-48451_L	0
9MO8_EMD-48451_J	0
9MO9_EMD-48452_K	0
9MO9_EMD-48452_I	0
9MO9_EMD-48452_G	0
9MOA_EMD-48453_K	0
9MOA_EMD-48453_I	0
9MOA_EMD-48453_G	0
9MOB_EMD-48454_L	0
9MOB_EMD-48454_J	0
9MOC_EMD-48455_L	0
9MOC_EMD-48455_J	0
9MOD_EMD-48456_L	0
9MOD_EMD-48456_J	0
9MOI_EMD-48467_G	0
9MOI_EMD-48467_K	0
9MOI_EMD-48467_I	0
9MOI_EMD-48467_H	0
9MOK_EMD-48468_L	0
9MOK_EMD-48468_J	0
9MOL_EMD-48469_L	0
9MOL_EMD-48469_J	0
9MOM_EMD-48470_L	0
9MOM_EMD-48470_J	0
9MOM_EMD-48470_I	0
9MON_EMD-48471_L	0
9MON_EMD-48471_J	0
9MON_EMD-48471_I	0
9MON_EMD-48471_H	0
9MOO_EMD-48476_K	0
9MOO_EMD-48476_I	0
9MOO_EMD-48476_G	0
9MOP_EMD-48477_G	0
9MOP_EMD-48477_H	0
9MOP_EMD-48477_I	0
9MOP_EMD-48477_K	0
9MOU_EMD-48482_L	0
9MOU_EMD-48482_J	0
9MOU_EMD-48482_I	0
9MOW_EMD-48483_L	0
9MOW_EMD-48483_J	0
9MOW_EMD-48483_I	0
9MOW_EMD-48483_H	0
9MOX_EMD-48484_K	0
9MOX_EMD-48484_I	0
9MOX_EMD-48484_H	0
9N5K_EMD-48924_B	0
9NA9_EMD-49183_B	0
9NA9_EMD-49183_C	0
9NA9_EMD-49183_D	0
9NA9_EMD-49183_A	0
9NBB_EMD-49225_F	0
9NBB_EMD-49225_E	0
9NBB_EMD-49225_D	0
9NBB_EMD-49225_C	0
9NBB_EMD-49225_B	0
9NBB_EMD-49225_A	0
9NG2_EMD-49380_J	0
9NG2_EMD-49380_L	0
9NG2_EMD-49380_G	0
9NH0_EMD-49398_BE	0
9NH0_EMD-49398_AE	0
9NH0_EMD-49398_ED	0
9NH0_EMD-49398_F	0
9NH0_EMD-49398_E	0
9NH0_EMD-49398_D	0
9NH0_EMD-49398_C	0
9NH0_EMD-49398_B	0
9NH0_EMD-49398_A	0
9NRX_EMD-49740_C	0
9NRX_EMD-49740_A	0
9NRY_EMD-49741_C	0
9NRY_EMD-49741_A	0
9NTM_EMD-49760_G	0
9NTM_EMD-49760_F	0
9NTM_EMD-49760_A	0
9NVJ_EMD-49837_A	0
9O13_EMD-49996_A	0
9PD1_EMD-71523_K	0
9PD1_EMD-71523_H	0
9PD1_EMD-71523_G	0
9PZM_EMD-72072_A	0
9PZM_EMD-72072_B	0
9PZM_EMD-72072_C	0
9PZM_EMD-72072_D	0
9PZM_EMD-72072_E	0
9PZM_EMD-72072_F	0
9PZM_EMD-72072_G	0
9QE0_EMD-53035_C	0
9QEJ_EMD-0366_B	0
9QEJ_EMD-0366_A	0
9QF0_EMD-0367_A	0
9QF0_EMD-0367_B	0
9QGO_EMD-53140_D	0
9QGO_EMD-53140_A	0
9QPQ_EMD-53278_O	0
9QPQ_EMD-53278_K	0
9QPQ_EMD-53278_C	0
9QVM_EMD-53399_OA	0
