fasta_id	beta_res	helix_res	beta_strands	helices
7N9Y_EMD-24264_A	0	0	0	0
7N9Y_EMD-24264_B	0	0	0	0
7NBX_EMD-12262_A	296	113	40	12
7NBX_EMD-12262_B	123	0	35	0
7NBX_EMD-12262_C	0	0	0	0
7NBX_EMD-12262_D	0	149	0	11
7NBX_EMD-12262_E	29	12	8	2
7NCS_EMD-12271_A	297	116	43	13
7NCS_EMD-12271_B	125	0	38	0
7NCS_EMD-12271_C	2	0	2	0
7NCS_EMD-12271_D	0	150	0	11
7NCS_EMD-12271_E	31	12	8	2
7NCS_EMD-12271_F	108	9	23	3
7NCS_EMD-12271_G	101	6	20	1
7ND0_EMD-12272_A	286	131	51	14
7ND0_EMD-12272_B	153	0	36	0
7ND0_EMD-12272_C	0	7	0	2
7ND0_EMD-12272_D	0	164	0	11
7ND0_EMD-12272_E	24	11	7	2
7ND0_EMD-12272_F	110	12	20	4
7ND0_EMD-12272_G	103	7	20	2
7NDG_EMD-12286_A	124	32	30	6
7NDG_EMD-12286_B	128	0	25	0
7NDG_EMD-12286_C	66	4	14	1
7NDG_EMD-12286_D	124	32	30	6
7FJ3_EMD-31612_A	181	365	64	49
7FJ3_EMD-31612_B	0	7	0	1
7FJ3_EMD-31612_F	1	43	1	4
7FJ3_EMD-31612_I	0	43	0	4
7NH1_EMD-12318_A	62	1407	20	120
7NH3_EMD-12319_A	49	1397	20	115
7NO1_EMD-12486_A	0	143	0	13
7NO3_EMD-12488_A	0	143	0	13
7NO4_EMD-12489_A	0	143	0	13
7NO5_EMD-12490_A	0	143	0	13
7NO6_EMD-12491_A	0	49	0	5
7NO7_EMD-12492_A	0	49	0	5
7NO8_EMD-12493_A	0	49	0	5
7NO9_EMD-12494_A	0	49	0	5
7NOA_EMD-12495_A	0	49	0	5
7NOB_EMD-12496_A	0	49	0	5
7NOC_EMD-12497_A	0	49	0	5
7NOD_EMD-12498_A	0	49	0	5
7NOE_EMD-12499_A	0	49	0	5
7NOF_EMD-12500_A	0	49	0	5
7NOG_EMD-12501_A	0	49	0	5
7NOH_EMD-12502_A	0	49	0	5
7NOI_EMD-12503_A	0	49	0	5
7NOJ_EMD-12504_A	0	49	0	5
7NGC_EMD-12312_A	68	347	27	29
7NOM_EMD-12507_A	0	49	0	5
7NGF_EMD-12313_A	69	349	20	31
7NON_EMD-12508_A	0	49	0	5
7NOO_EMD-12509_A	0	49	0	5
7NOP_EMD-12510_A	0	49	0	5
7NOQ_EMD-12511_A	0	49	0	5
7NTF_EMD-12588_A	75	550	19	51
7NSU_EMD-12577_A	195	14	24	3
7NSU_EMD-12577_D	85	167	17	7
7NSU_EMD-12577_E	167	43	30	5
7NSU_EMD-12577_F	336	37	41	9
7NTX_EMD-10889_A	193	162	43	11
7O17_EMD-12692_A	139	28	42	4
7O17_EMD-12692_B	56	90	16	12
7O17_EMD-12692_D	0	183	0	14
7O3W_EMD-12710_A	0	182	0	6
7O3Z_EMD-12714_A	0	187	0	5
7O41_EMD-12715_A	137	299	35	28
7O41_EMD-12715_B	138	266	32	24
7O41_EMD-12715_D	48	87	7	7
7OA6_EMD-12766_A	48	7	8	1
7OGT_EMD-12887_A	22	576	8	12
7OGT_EMD-12887_B	28	590	9	13
7OH1_EMD-12891_A	110	314	42	31
7OH1_EMD-12891_B	95	18	22	6
7OH1_EMD-12891_C	99	8	20	2
7OTG_EMD-13059_A	94	721	23	43
7OU2_EMD-13073_A	125	341	28	29
7OVQ_EMD-13087_A	3	77	3	7
7NYY_EMD-12658_A	146	991	26	43
7NYY_EMD-12658_C	24	230	10	11
7NYY_EMD-12658_E	29	106	8	11
7NYY_EMD-12658_G	2	42	2	5
7OVR_EMD-13088_A	3	77	3	7
7P3N_EMD-13181_A	104	219	26	21
7P3N_EMD-13181_D	94	181	21	19
7P3N_EMD-13181_G	0	68	0	3
7P3N_EMD-13181_Q	0	70	0	2
7P3N_EMD-13181_R	0	70	0	3
7P3N_EMD-13181_S	0	66	0	3
7P3N_EMD-13181_T	57	41	8	2
7P3N_EMD-13181_U	42	171	8	6
7PCF_EMD-13319_A	0	101	0	7
7PCF_EMD-13319_B	0	97	0	7
7PCF_EMD-13319_C	128	87	23	7
7PD4_EMD-13330_A	112	495	18	29
7PDE_EMD-13335_A	105	493	19	27
7PDE_EMD-13335_B	35	162	8	17
7PE3_EMD-13346_A	47	15	8	3
7PG0_EMD-13385_A	236	60	66	11
7PG0_EMD-13385_C	0	10	0	2
7PG0_EMD-13385_D	0	10	0	1
7PG2_EMD-13386_A	254	64	60	10
7PG2_EMD-13386_C	0	10	0	2
7PG2_EMD-13386_D	0	8	0	1
7OWG_EMD-13097_A	46	1519	11	123
7OWG_EMD-13097_B	46	1519	11	123
7OWG_EMD-13097_C	35	12	8	2
7OWG_EMD-13097_D	184	420	41	38
7PG3_EMD-13387_A	265	66	64	11
7PG3_EMD-13387_C	0	6	0	1
7PG3_EMD-13387_D	0	9	0	1
7PIM_EMD-13442_A	36	176	9	14
7PIM_EMD-13442_B	36	176	9	14
7NPV_EMD-12522_A	0	0	0	0
7NPV_EMD-12522_G	2	3	2	1
7NPV_EMD-12522_M	0	0	0	0
7PTT_EMD-13637_A	277	65	60	12
7PTY_EMD-13643_A	22	473	11	43
7Q1V_EMD-13767_A	48	44	7	5
7Q4V_EMD-13818_A	86	219	26	26
7Q4V_EMD-13818_B	85	227	26	30
7Q4V_EMD-13818_C	15	67	5	8
7Q53_EMD-13824_A	83	92	20	10
7Q53_EMD-13824_B	76	104	21	13
7PGT_EMD-13395_A	49	1578	18	120
7Q56_EMD-13827_A	62	106	19	13
7Q56_EMD-13827_B	62	96	25	11
7Q55_EMD-13826_A	61	98	22	13
7Q55_EMD-13826_B	58	94	24	10
7QE5_EMD-13930_A	0	488	0	30
7QE5_EMD-13930_B	39	3	11	1
7QCD_EMD-13895_A	97	663	29	31
7QCD_EMD-13895_B	98	628	29	29
7QCD_EMD-13895_C	14	133	7	8
7QCD_EMD-13895_D	42	163	14	13
7QCD_EMD-13895_E	32	154	6	13
7QCD_EMD-13895_F	15	156	6	10
7QID_EMD-10311_A	156	67	52	11
7QID_EMD-10311_B	23	7	8	1
7QID_EMD-10311_E	0	4	0	1
7QID_EMD-10311_F	0	11	0	1
7QIM_EMD-13990_A	67	160	19	18
7QIN_EMD-13991_A	68	160	21	18
7QIN_EMD-13991_L	105	345	28	31
7QJ0_EMD-14005_A	0	46	0	3
7QJ0_EMD-14005_B	0	56	0	5
7QJ0_EMD-14005_D	0	72	0	5
7QJ0_EMD-14005_E	22	385	12	25
7QJ0_EMD-14005_G	22	385	12	25
7QJ0_EMD-14005_J	2	347	2	25
7QJ0_EMD-14005_K	14	373	8	22
7QJ1_EMD-14006_A	0	72	0	5
7QJ1_EMD-14006_B	0	48	0	3
7QJ1_EMD-14006_D	0	63	0	5
7QJ1_EMD-14006_E	18	382	6	27
7QJ1_EMD-14006_G	18	382	6	27
7QJ1_EMD-14006_J	2	335	2	22
7QJ1_EMD-14006_K	12	375	4	22
7QJ3_EMD-14008_A	64	175	15	15
7QJ3_EMD-14008_C	0	49	0	3
7QJ3_EMD-14008_D	0	59	0	5
7QJ3_EMD-14008_G	22	374	8	24
7QJ3_EMD-14008_I	10	329	4	20
7QJ3_EMD-14008_K	14	371	4	22
7QJ3_EMD-14008_N	20	393	6	26
7QJ6_EMD-14011_A	54	158	14	19
7QJ6_EMD-14011_B	0	46	0	3
7QJ6_EMD-14011_C	20	348	6	29
7QJ6_EMD-14011_D	22	371	6	26
7QJ6_EMD-14011_J	2	349	2	25
7QJ6_EMD-14011_K	8	384	6	24
7QJ6_EMD-14011_M	8	334	2	23
7QJ6_EMD-14011_Q	69	181	14	14
7QJE_EMD-14019_A	4	339	4	20
7QJE_EMD-14019_B	4	343	2	26
7QJE_EMD-14019_D	8	335	2	21
7QJE_EMD-14019_E	75	177	16	15
7QO3_EMD-14082_A	54	88	11	6
7QO3_EMD-14082_B	63	77	16	6
7QO3_EMD-14082_C	61	91	14	8
7QO3_EMD-14082_CA	36	70	8	6
7QO3_EMD-14082_D	55	87	14	6
7QO3_EMD-14082_DA	54	124	7	10
7QO3_EMD-14082_E	62	79	11	7
7QO3_EMD-14082_EA	5	189	3	14
7QO3_EMD-14082_F	53	81	11	6
7QO3_EMD-14082_FA	37	12	10	1
7QO3_EMD-14082_G	62	90	12	6
7QO3_EMD-14082_GA	0	45	0	5
7QO3_EMD-14082_H	59	68	12	6
7QO3_EMD-14082_HA	19	545	10	45
7QO3_EMD-14082_I	73	66	14	4
7QO3_EMD-14082_IA	25	531	8	47
7QO3_EMD-14082_J	71	67	13	5
7QO3_EMD-14082_JA	8	332	3	23
7QO3_EMD-14082_K	67	66	12	4
7QO3_EMD-14082_KA	11	322	3	24
7QO3_EMD-14082_L	72	76	14	5
7QO3_EMD-14082_LA	10	308	4	22
7QO3_EMD-14082_M	67	65	15	4
7QO3_EMD-14082_MA	11	288	3	19
7QO3_EMD-14082_N	25	531	8	47
7QO3_EMD-14082_NA	57	136	12	7
7QO3_EMD-14082_OA	16	279	3	20
7QO4_EMD-14083_A	19	545	10	45
7QO4_EMD-14083_B	57	140	16	12
7QO4_EMD-14083_C	60	132	11	11
7QO4_EMD-14083_D	55	158	10	9
7QO4_EMD-14083_E	56	159	15	13
7QO4_EMD-14083_F	55	172	10	14
7QO4_EMD-14083_G	56	168	12	12
7QO4_EMD-14083_H	57	140	16	12
7QO4_EMD-14083_I	60	132	11	11
7QO5_EMD-14084_A	53	86	11	6
7QO5_EMD-14084_B	60	72	14	6
7QO5_EMD-14084_C	64	90	14	8
7QO5_EMD-14084_CA	38	74	6	7
7QO5_EMD-14084_D	55	92	13	7
7QO5_EMD-14084_DA	53	126	8	10
7QO5_EMD-14084_E	62	83	11	7
7QO5_EMD-14084_EA	0	187	0	14
7QO5_EMD-14084_F	59	81	14	6
7QO5_EMD-14084_FA	39	12	10	1
7QO5_EMD-14084_G	65	87	12	6
7QO5_EMD-14084_GA	0	44	0	5
7QO5_EMD-14084_H	57	138	15	13
7QO5_EMD-14084_HA	23	548	10	48
7QO5_EMD-14084_I	57	137	12	12
7QO5_EMD-14084_IA	29	528	10	48
7QO5_EMD-14084_J	59	169	12	14
7QO5_EMD-14084_JA	11	329	3	24
7QO5_EMD-14084_K	58	155	10	11
7QO5_EMD-14084_KA	8	322	3	23
7QO5_EMD-14084_L	47	152	13	13
7QO5_EMD-14084_LA	9	311	4	22
7QO5_EMD-14084_M	52	159	10	14
7QO5_EMD-14084_MA	13	285	3	19
7QO5_EMD-14084_N	29	528	10	48
7QO5_EMD-14084_NA	55	137	10	7
7QO5_EMD-14084_OA	16	279	3	20
7QO5_EMD-14084_PA	57	138	15	13
7QO5_EMD-14084_QA	57	137	12	12
7QO5_EMD-14084_RA	58	155	10	11
7QO5_EMD-14084_SA	47	152	13	13
7QO5_EMD-14084_TA	52	159	10	14
7QO5_EMD-14084_UA	59	169	12	14
7QO5_EMD-14084_VA	90	125	22	11
7QO5_EMD-14084_WA	26	15	7	2
7QO6_EMD-14085_A	50	87	11	6
7QO6_EMD-14085_B	63	80	14	6
7QO6_EMD-14085_C	63	88	12	7
7QO6_EMD-14085_CA	39	70	6	7
7QO6_EMD-14085_D	64	85	14	6
7QO6_EMD-14085_DA	48	128	8	10
7QO6_EMD-14085_E	60	81	12	6
7QO6_EMD-14085_EA	4	185	3	14
7QO6_EMD-14085_F	61	76	13	6
7QO6_EMD-14085_FA	34	12	8	1
7QO6_EMD-14085_G	63	92	11	7
7QO6_EMD-14085_GA	0	42	0	4
7QO6_EMD-14085_H	58	143	15	13
7QO6_EMD-14085_HA	19	564	9	49
7QO6_EMD-14085_I	59	137	11	12
7QO6_EMD-14085_IA	25	523	8	47
7QO6_EMD-14085_J	67	159	13	12
7QO6_EMD-14085_JA	12	337	3	22
7QO6_EMD-14085_K	61	162	12	13
7QO6_EMD-14085_KA	10	310	3	23
7QO6_EMD-14085_L	51	168	13	15
7QO6_EMD-14085_LA	9	314	4	21
7QO6_EMD-14085_M	55	169	12	15
7QO6_EMD-14085_MA	11	280	3	19
7QO6_EMD-14085_N	25	523	8	47
7QO6_EMD-14085_NA	61	135	10	7
7QO6_EMD-14085_OA	16	284	3	21
7QO6_EMD-14085_PA	58	143	15	13
7QO6_EMD-14085_QA	59	137	11	12
7QO6_EMD-14085_RA	61	162	12	13
7QO6_EMD-14085_SA	51	168	13	15
7QO6_EMD-14085_TA	55	169	12	15
7QO6_EMD-14085_UA	67	159	13	12
7QO6_EMD-14085_VA	94	132	21	10
7QO6_EMD-14085_WA	26	11	8	1
7QOO_EMD-14098_A	1	0	1	0
7QOO_EMD-14098_B	0	174	0	5
7QOO_EMD-14098_C	1	0	1	0
7QOO_EMD-14098_D	9	156	3	8
7QOO_EMD-14098_E	69	105	16	8
7QOO_EMD-14098_F	30	55	5	6
7QOO_EMD-14098_G	55	105	12	13
7QOO_EMD-14098_H	0	174	0	5
7QOO_EMD-14098_I	2	344	2	31
7QOO_EMD-14098_J	0	140	0	7
7QOO_EMD-14098_K	9	156	3	8
7QOO_EMD-14098_L	69	105	16	8
7QOO_EMD-14098_M	30	55	5	6
7QOO_EMD-14098_N	55	105	12	13
7QY7_EMD-14209_A	41	108	14	11
7QY7_EMD-14209_AA	70	64	15	4
7QY7_EMD-14209_B	45	132	12	15
7QY7_EMD-14209_BA	59	66	13	5
7QY7_EMD-14209_C	32	142	10	13
7QY7_EMD-14209_CA	55	63	13	4
7QY7_EMD-14209_D	39	122	9	10
7QY7_EMD-14209_DA	61	72	13	5
7QY7_EMD-14209_E	48	156	10	14
7QY7_EMD-14209_EA	64	65	13	4
7QY7_EMD-14209_F	50	129	14	15
7QY7_EMD-14209_FA	63	71	15	5
7QY7_EMD-14209_G	50	84	15	8
7QY7_EMD-14209_H	50	80	12	6
7QY7_EMD-14209_I	36	96	12	7
7QY7_EMD-14209_J	37	89	10	7
7QY7_EMD-14209_K	44	77	9	7
7QY7_EMD-14209_L	53	73	12	7
7QY7_EMD-14209_M	50	77	12	6
7QY7_EMD-14209_N	50	64	16	4
7QY7_EMD-14209_O	70	64	15	4
7QY7_EMD-14209_P	59	66	13	5
7QY7_EMD-14209_Q	55	63	13	4
7QY7_EMD-14209_R	61	72	13	5
7QY7_EMD-14209_S	64	65	13	4
7QY7_EMD-14209_T	63	71	15	5
7QY7_EMD-14209_U	19	420	9	41
7QY7_EMD-14209_V	1	268	1	25
7QY7_EMD-14209_W	3	254	3	22
7QY7_EMD-14209_X	9	130	4	12
7QY7_EMD-14209_Y	3	233	3	18
7QY7_EMD-14209_Z	26	120	12	8
7QJD_EMD-14018_A	16	385	8	28
7QJD_EMD-14018_C	22	356	8	28
7QJD_EMD-14018_D	24	369	8	22
7QJD_EMD-14018_G	22	372	8	23
7QJD_EMD-14018_K	9	361	3	21
7QJD_EMD-14018_L	14	330	6	22
7QJD_EMD-14018_N	22	393	6	27
7R0C_EMD-14221_A	4	199	1	11
7R0C_EMD-14221_B	0	0	0	0
7R0C_EMD-14221_C	158	17	25	3
7R0C_EMD-14221_D	107	12	23	4
7QYA_EMD-14210_A	46	140	14	14
7QYA_EMD-14210_AA	62	64	16	4
7QYA_EMD-14210_B	55	143	11	16
7QYA_EMD-14210_BA	55	66	15	5
7QYA_EMD-14210_C	51	156	15	17
7QYA_EMD-14210_CA	52	65	13	4
7QYA_EMD-14210_D	52	150	10	13
7QYA_EMD-14210_DA	61	72	13	5
7QYA_EMD-14210_E	49	155	12	14
7QYA_EMD-14210_EA	62	63	15	4
7QYA_EMD-14210_F	46	154	14	14
7QYA_EMD-14210_FA	58	74	17	6
7QYA_EMD-14210_G	49	80	12	6
7QYA_EMD-14210_H	52	82	11	6
7QYA_EMD-14210_I	37	97	11	7
7QYA_EMD-14210_J	37	89	10	7
7QYA_EMD-14210_K	39	75	11	7
7QYA_EMD-14210_L	49	71	14	6
7QYA_EMD-14210_M	58	79	13	6
7QYA_EMD-14210_N	59	58	16	4
7QYA_EMD-14210_O	62	64	16	4
7QYA_EMD-14210_P	55	66	15	5
7QYA_EMD-14210_Q	52	65	13	4
7QYA_EMD-14210_R	61	72	13	5
7QYA_EMD-14210_S	62	63	15	4
7QYA_EMD-14210_T	58	74	17	6
7QYA_EMD-14210_U	21	439	11	47
7QYA_EMD-14210_V	6	276	5	25
7QYA_EMD-14210_W	1	249	1	27
7QYA_EMD-14210_X	0	255	0	20
7QYA_EMD-14210_Y	3	221	3	21
7QYA_EMD-14210_Z	28	124	13	7
7R9H_EMD-24325_A	51	231	20	21
7R9I_EMD-24326_A	43	228	14	20
7R9J_EMD-24327_A	31	215	16	20
7RD8_EMD-24415_A	157	428	33	37
7R7T_EMD-24304_A	62	256	18	29
7R7T_EMD-24304_G	15	22	7	2
7RI6_EMD-24475_A	218	139	43	14
7RI6_EMD-24475_B	131	0	30	0
7RI6_EMD-24475_C	0	0	0	0
7RI6_EMD-24475_D	0	165	0	10
7RI6_EMD-24475_E	18	12	6	2
7RDR_EMD-24425_A	0	415	0	16
7RI7_EMD-24476_A	232	125	56	13
7RI7_EMD-24476_B	111	0	35	0
7RI7_EMD-24476_C	0	0	0	0
7RI7_EMD-24476_D	0	169	0	11
7RI7_EMD-24476_E	25	12	6	2
7RI8_EMD-24477_A	211	130	61	13
7RI8_EMD-24477_B	105	0	34	0
7RI8_EMD-24477_C	0	0	0	0
7RI8_EMD-24477_D	0	167	0	11
7RI8_EMD-24477_E	17	13	5	2
7RIT_EMD-23804_A	21	360	13	22
7RI9_EMD-24478_A	235	122	58	12
7RI9_EMD-24478_B	113	0	33	0
7RI9_EMD-24478_C	0	0	0	0
7RI9_EMD-24478_D	0	170	0	11
7RI9_EMD-24478_E	16	14	10	2
7RJ5_EMD-24481_A	244	134	45	12
7RJ5_EMD-24481_B	106	0	37	0
7RJ5_EMD-24481_C	0	4	0	1
7RJ5_EMD-24481_D	0	161	0	10
7RJ5_EMD-24481_E	8	13	4	2
7RJ5_EMD-24481_F	8	13	4	2
7RMF_EMD-24566_A	112	226	25	25
7MUQ_EMD-24018_A	0	0	0	0
7MUQ_EMD-24018_B	0	0	0	0
7MUQ_EMD-24018_D	0	0	0	0
7MUQ_EMD-24018_E	0	0	0	0
7MUQ_EMD-24018_H	0	0	0	0
7MUQ_EMD-24018_I	0	0	0	0
7MUQ_EMD-24018_J	0	0	0	0
7MUQ_EMD-24018_K	0	0	0	0
7MUQ_EMD-24018_L	0	0	0	0
7MUS_EMD-24020_A	0	0	0	0
7MUS_EMD-24020_B	0	0	0	0
7MUS_EMD-24020_C	0	0	0	0
7MUS_EMD-24020_DB	0	0	0	0
7MUS_EMD-24020_E	0	0	0	0
7MUS_EMD-24020_F	0	0	0	0
7MUS_EMD-24020_G	0	0	0	0
7MUS_EMD-24020_H	0	0	0	0
7MUS_EMD-24020_I	0	0	0	0
7RO2_EMD-24585_A	0	78	0	2
7RO3_EMD-24586_A	0	78	0	2
7MUV_EMD-24023_A	0	0	0	0
7MUV_EMD-24023_B	0	0	0	0
7MUV_EMD-24023_BB	0	0	0	0
7MUV_EMD-24023_C	0	0	0	0
7MUV_EMD-24023_D	0	0	0	0
7MUV_EMD-24023_E	0	0	0	0
7MUV_EMD-24023_H	0	0	0	0
7MUV_EMD-24023_I	0	0	0	0
7MUV_EMD-24023_U	0	0	0	0
7RUG_EMD-24705_A	2	256	2	13
7RUG_EMD-24705_B	4	3	2	1
7RSI_EMD-24672_A	0	292	0	19
7RSI_EMD-24672_B	0	292	0	19
7RYP_EMD-24744_A	76	99	21	9
7RYP_EMD-24744_B	1	297	1	18
7RYQ_EMD-24745_A	0	389	0	23
7RWA_EMD-24712_A	4	426	2	37
7RWA_EMD-24712_B	1	333	1	28
7RWA_EMD-24712_C	173	50	29	5
7RWA_EMD-24712_D	36	65	7	5
7RWA_EMD-24712_E	3	0	1	0
7S0E_EMD-24788_A	219	43	54	9
7S0E_EMD-24788_B	70	3	18	1
7S0E_EMD-24788_C	81	14	25	3
7S9C_EMD-24932_A	26	378	10	28
7S9D_EMD-24933_A	28	374	15	28
7SIN_EMD-25145_A	118	351	32	25
7SL4_EMD-25191_A	252	78	76	11
7SL4_EMD-25191_C	1	10	1	1
7SL4_EMD-25191_E	1	12	1	3
7S64_EMD-24849_A	505	203	92	18
7SQJ_EMD-25386_A	73	219	32	12
7SQK_EMD-25387_A	1	230	1	9
7SQK_EMD-25387_B	0	153	0	8
7SQK_EMD-25387_C	3	467	3	19
7SQK_EMD-25387_D	2	255	2	8
7SQK_EMD-25387_E	4	488	4	20
7SQK_EMD-25387_F	4	270	2	14
7SQK_EMD-25387_G	0	246	0	18
7SQK_EMD-25387_H	0	177	0	3
7STI_EMD-25429_A	240	80	75	11
7STI_EMD-25429_C	2	23	2	3
7SXA_EMD-25496_A	0	177	0	18
7SXA_EMD-25496_B	75	171	20	20
7MUW_EMD-24024_A	0	0	0	0
7MUW_EMD-24024_B	0	0	0	0
7MUW_EMD-24024_C	0	0	0	0
7MUW_EMD-24024_D	0	0	0	0
7MUW_EMD-24024_E	0	0	0	0
7MUW_EMD-24024_F	0	0	0	0
7MUW_EMD-24024_I	0	0	0	0
7MUW_EMD-24024_J	0	0	0	0
7MUW_EMD-24024_W	0	0	0	0
7RMV_EMD-24578_A	112	226	25	25
7T17_EMD-25606_A	168	20	38	5
7T17_EMD-25606_B	49	11	8	2
7T17_EMD-25606_C	168	20	38	5
7T17_EMD-25606_D	53	3	12	1
7T17_EMD-25606_G	53	3	12	1
7T54_EMD-25694_A	79	396	20	25
7MUY_EMD-24026_A	0	0	0	0
7MUY_EMD-24026_B	0	0	0	0
7MUY_EMD-24026_C	0	0	0	0
7MUY_EMD-24026_E	0	0	0	0
7MUY_EMD-24026_F	0	0	0	0
7MUY_EMD-24026_G	0	0	0	0
7MUY_EMD-24026_H	0	0	0	0
7MUY_EMD-24026_I	0	0	0	0
7MUY_EMD-24026_Q	0	0	0	0
7TC9_EMD-25806_A	37	15	10	4
7TC9_EMD-25806_B	37	15	10	4
7TC9_EMD-25806_C	90	12	21	3
7TDM_EMD-25834_A	17	100	4	4
7TDM_EMD-25834_B	56	7	11	1
7TDM_EMD-25834_C	93	6	17	1
7TDM_EMD-25834_D	81	15	19	3
7TDN_EMD-25835_A	21	103	5	4
7TDN_EMD-25835_B	56	6	11	1
7TDN_EMD-25835_C	100	12	19	3
7TDN_EMD-25835_D	89	12	19	2
7SZ4_EMD-25560_A	43	220	13	15
7T8C_EMD-25744_A	112	184	28	23
7SZ6_EMD-25562_A	40	218	13	15
7TEE_EMD-25845_A	101	250	32	24
7TEE_EMD-25845_B	85	259	32	23
7TEE_EMD-25845_E	43	0	11	0
7TEE_EMD-25845_F	40	0	12	0
7TEQ_EMD-25849_A	122	269	36	23
7TEQ_EMD-25849_B	91	274	38	25
7TEQ_EMD-25849_E	42	6	14	2
7TEQ_EMD-25849_F	46	3	12	1
7THY_EMD-25906_A	48	66	11	8
7THZ_EMD-25907_A	42	61	8	9
7TER_EMD-25850_A	122	280	32	27
7TER_EMD-25850_B	114	285	35	28
7TER_EMD-25850_E	96	6	18	2
7TER_EMD-25850_F	91	8	18	2
7TES_EMD-25851_A	101	284	33	30
7TES_EMD-25851_B	119	276	37	27
7TES_EMD-25851_E	88	3	22	1
7TES_EMD-25851_F	91	9	26	2
7TIJ_EMD-25911_A	43	144	16	16
7TIJ_EMD-25911_G	0	26	0	3
7SOX_EMD-25362_A	48	244	12	23
7TIT_EMD-25914_A	50	158	19	18
7TIT_EMD-25914_G	0	25	0	3
7TK1_EMD-25949_A	88	203	27	18
7TK1_EMD-25949_AA	0	39	0	1
7TK1_EMD-25949_K	88	203	27	18
7TK1_EMD-25949_N	88	171	23	17
7TK1_EMD-25949_Q	30	173	6	8
7TK1_EMD-25949_R	46	32	9	2
7TK1_EMD-25949_S	4	18	2	2
7TK1_EMD-25949_T	0	162	0	9
7TK1_EMD-25949_U	0	150	0	2
7TK1_EMD-25949_V	0	105	0	7
7TK1_EMD-25949_W	2	36	2	3
7TK1_EMD-25949_X	0	29	0	3
7TK1_EMD-25949_Y	0	21	0	1
7TK1_EMD-25949_Z	0	39	0	1
7TJ7_EMD-25918_A	50	146	20	18
7TJ7_EMD-25918_G	0	25	0	3
7TK2_EMD-25954_A	100	202	27	18
7TK2_EMD-25954_AA	0	38	0	2
7TK2_EMD-25954_K	100	202	27	18
7TK2_EMD-25954_N	86	171	23	16
7TK2_EMD-25954_Q	26	169	7	7
7TK2_EMD-25954_R	43	31	11	3
7TK2_EMD-25954_S	7	17	2	2
7TK2_EMD-25954_T	2	153	2	10
7TK2_EMD-25954_U	0	148	0	2
7TK2_EMD-25954_V	0	106	0	7
7TK2_EMD-25954_W	0	42	0	4
7TK2_EMD-25954_X	0	27	0	3
7TK2_EMD-25954_Y	0	25	0	2
7TK2_EMD-25954_Z	0	38	0	2
7TK3_EMD-25955_A	97	209	27	20
7TK3_EMD-25955_AA	0	39	0	1
7TK3_EMD-25955_K	97	209	27	20
7TK3_EMD-25955_N	79	173	22	17
7TK3_EMD-25955_Q	29	173	7	8
7TK3_EMD-25955_R	43	32	10	2
7TK3_EMD-25955_S	8	18	4	2
7TK3_EMD-25955_T	1	159	1	10
7TK3_EMD-25955_U	0	146	0	2
7TK3_EMD-25955_V	1	105	1	7
7TK3_EMD-25955_W	0	39	0	4
7TK3_EMD-25955_X	0	29	0	3
7TK3_EMD-25955_Y	0	21	0	1
7TK3_EMD-25955_Z	0	39	0	1
7TK4_EMD-25956_A	95	208	24	20
7TK4_EMD-25956_AA	0	39	0	1
7TK4_EMD-25956_K	95	208	24	20
7TK4_EMD-25956_N	77	175	20	16
7TK4_EMD-25956_Q	37	175	5	8
7TK4_EMD-25956_R	39	29	8	2
7TK4_EMD-25956_S	1	19	1	2
7TK4_EMD-25956_T	0	162	0	10
7TK4_EMD-25956_U	0	149	0	2
7TK4_EMD-25956_V	0	105	0	7
7TK4_EMD-25956_W	0	39	0	4
7TK4_EMD-25956_X	0	28	0	3
7TK4_EMD-25956_Y	0	21	0	1
7TK4_EMD-25956_Z	0	39	0	1
7TK6_EMD-25958_A	98	208	26	20
7TK6_EMD-25958_AA	0	38	0	2
7TK6_EMD-25958_K	98	208	26	20
7TK6_EMD-25958_N	86	171	21	16
7TK6_EMD-25958_Q	32	170	6	7
7TK6_EMD-25958_R	46	34	9	3
7TK6_EMD-25958_S	6	18	2	2
7TK6_EMD-25958_T	0	166	0	9
7TK6_EMD-25958_U	0	147	0	2
7TK6_EMD-25958_V	0	104	0	6
7TK6_EMD-25958_W	0	39	0	3
7TK6_EMD-25958_X	0	28	0	3
7TK6_EMD-25958_Y	0	25	0	2
7TK6_EMD-25958_Z	0	38	0	2
7TK5_EMD-25957_A	100	197	30	20
7TK5_EMD-25957_AA	0	39	0	1
7TK5_EMD-25957_K	100	197	30	20
7TK5_EMD-25957_N	92	174	22	18
7TK5_EMD-25957_Q	31	166	8	6
7TK5_EMD-25957_R	50	28	7	2
7TK5_EMD-25957_S	5	18	3	2
7TK5_EMD-25957_T	0	158	0	10
7TK5_EMD-25957_U	0	147	0	2
7TK5_EMD-25957_V	0	99	0	6
7TK5_EMD-25957_W	0	38	0	4
7TK5_EMD-25957_X	0	28	0	3
7TK5_EMD-25957_Y	0	21	0	1
7TK5_EMD-25957_Z	0	39	0	1
7TK7_EMD-25959_A	95	204	26	18
7TK7_EMD-25959_AA	0	42	0	2
7TK7_EMD-25959_K	95	204	26	18
7TK7_EMD-25959_N	87	174	22	16
7TK7_EMD-25959_Q	32	173	7	8
7TK7_EMD-25959_R	47	32	6	2
7TK7_EMD-25959_S	5	18	3	2
7TK7_EMD-25959_T	0	160	0	9
