i	j	id_i	id_j	identity	coverage_shorter	aligned_res	len_shorter	len_i	len_j
2022	2036	7TKG_EMD-25968_Z	7TKI_EMD-25970_Z	1.000000	1.000000	59	59	59	59
2022	2050	7TKG_EMD-25968_Z	7TKJ_EMD-25971_Z	1.000000	1.000000	59	59	59	59
2022	2064	7TKG_EMD-25968_Z	7TKK_EMD-25972_Z	1.000000	1.000000	59	59	59	59
2022	2078	7TKG_EMD-25968_Z	7TKL_EMD-25973_Z	1.000000	1.000000	59	59	59	59
2022	2092	7TKG_EMD-25968_Z	7TKM_EMD-25974_Z	1.000000	1.000000	59	59	59	59
2022	2106	7TKG_EMD-25968_Z	7TKN_EMD-25975_Z	1.000000	1.000000	59	59	59	59
2022	2120	7TKG_EMD-25968_Z	7TKO_EMD-25976_Z	1.000000	1.000000	59	59	59	59
2022	2134	7TKG_EMD-25968_Z	7TKP_EMD-25977_Z	1.000000	1.000000	59	59	59	59
2022	2148	7TKG_EMD-25968_Z	7TKQ_EMD-25978_Z	1.000000	1.000000	59	59	59	59
2022	2162	7TKG_EMD-25968_Z	7TKR_EMD-25979_Z	1.000000	1.000000	59	59	59	59
2022	2176	7TKG_EMD-25968_Z	7TKS_EMD-25980_Z	1.000000	1.000000	59	59	59	59
2023	2037	7TKG_EMD-25968_Y	7TKI_EMD-25970_Y	1.000000	1.000000	92	92	92	92
2023	2051	7TKG_EMD-25968_Y	7TKJ_EMD-25971_Y	1.000000	1.000000	92	92	92	92
2023	2065	7TKG_EMD-25968_Y	7TKK_EMD-25972_Y	1.000000	1.000000	92	92	92	92
2023	2079	7TKG_EMD-25968_Y	7TKL_EMD-25973_Y	1.000000	1.000000	92	92	92	92
2023	2093	7TKG_EMD-25968_Y	7TKM_EMD-25974_Y	1.000000	1.000000	92	92	92	92
2023	2107	7TKG_EMD-25968_Y	7TKN_EMD-25975_Y	1.000000	1.000000	92	92	92	92
2023	2121	7TKG_EMD-25968_Y	7TKO_EMD-25976_Y	1.000000	1.000000	92	92	92	92
2023	2135	7TKG_EMD-25968_Y	7TKP_EMD-25977_Y	1.000000	1.000000	92	92	92	92
2023	2149	7TKG_EMD-25968_Y	7TKQ_EMD-25978_Y	1.000000	1.000000	92	92	92	92
2023	2163	7TKG_EMD-25968_Y	7TKR_EMD-25979_Y	1.000000	1.000000	92	92	92	92
2023	2177	7TKG_EMD-25968_Y	7TKS_EMD-25980_Y	1.000000	1.000000	92	92	92	92
2024	2038	7TKG_EMD-25968_X	7TKI_EMD-25970_X	1.000000	1.000000	95	95	95	95
2024	2052	7TKG_EMD-25968_X	7TKJ_EMD-25971_X	1.000000	1.000000	95	95	95	95
2024	2066	7TKG_EMD-25968_X	7TKK_EMD-25972_X	1.000000	1.000000	95	95	95	95
2024	2080	7TKG_EMD-25968_X	7TKL_EMD-25973_X	1.000000	1.000000	95	95	95	95
2024	2094	7TKG_EMD-25968_X	7TKM_EMD-25974_X	1.000000	1.000000	95	95	95	95
2024	2108	7TKG_EMD-25968_X	7TKN_EMD-25975_X	1.000000	1.000000	95	95	95	95
2024	2122	7TKG_EMD-25968_X	7TKO_EMD-25976_X	1.000000	1.000000	95	95	95	95
2024	2136	7TKG_EMD-25968_X	7TKP_EMD-25977_X	1.000000	1.000000	95	95	95	95
2024	2150	7TKG_EMD-25968_X	7TKQ_EMD-25978_X	1.000000	1.000000	95	95	95	95
2024	2164	7TKG_EMD-25968_X	7TKR_EMD-25979_X	1.000000	1.000000	95	95	95	95
2024	2178	7TKG_EMD-25968_X	7TKS_EMD-25980_X	1.000000	1.000000	95	95	95	95
2025	2039	7TKG_EMD-25968_W	7TKI_EMD-25970_W	1.000000	1.000000	173	173	173	173
2025	2053	7TKG_EMD-25968_W	7TKJ_EMD-25971_W	1.000000	1.000000	173	173	173	173
2025	2067	7TKG_EMD-25968_W	7TKK_EMD-25972_W	1.000000	1.000000	173	173	173	173
2025	2081	7TKG_EMD-25968_W	7TKL_EMD-25973_W	1.000000	1.000000	173	173	173	173
2025	2095	7TKG_EMD-25968_W	7TKM_EMD-25974_W	1.000000	1.000000	173	173	173	173
2025	2109	7TKG_EMD-25968_W	7TKN_EMD-25975_W	1.000000	1.000000	173	173	173	173
2025	2123	7TKG_EMD-25968_W	7TKO_EMD-25976_W	1.000000	1.000000	173	173	173	173
2025	2137	7TKG_EMD-25968_W	7TKP_EMD-25977_W	1.000000	1.000000	173	173	173	173
2025	2151	7TKG_EMD-25968_W	7TKQ_EMD-25978_W	1.000000	1.000000	173	173	173	173
2025	2165	7TKG_EMD-25968_W	7TKR_EMD-25979_W	1.000000	1.000000	173	173	173	173
2025	2179	7TKG_EMD-25968_W	7TKS_EMD-25980_W	1.000000	1.000000	173	173	173	173
2026	2040	7TKG_EMD-25968_A	7TKI_EMD-25970_A	1.000000	1.000000	76	76	76	76
2026	2054	7TKG_EMD-25968_A	7TKJ_EMD-25971_A	1.000000	1.000000	76	76	76	76
2026	2068	7TKG_EMD-25968_A	7TKK_EMD-25972_A	1.000000	1.000000	76	76	76	76
2026	2082	7TKG_EMD-25968_A	7TKL_EMD-25973_A	1.000000	1.000000	76	76	76	76
2026	2096	7TKG_EMD-25968_A	7TKM_EMD-25974_A	1.000000	1.000000	76	76	76	76
2026	2110	7TKG_EMD-25968_A	7TKN_EMD-25975_A	1.000000	1.000000	76	76	76	76
2026	2124	7TKG_EMD-25968_A	7TKO_EMD-25976_A	1.000000	1.000000	76	76	76	76
2026	2138	7TKG_EMD-25968_A	7TKP_EMD-25977_A	1.000000	1.000000	76	76	76	76
2026	2152	7TKG_EMD-25968_A	7TKQ_EMD-25978_A	1.000000	1.000000	76	76	76	76
2026	2166	7TKG_EMD-25968_A	7TKR_EMD-25979_A	1.000000	1.000000	76	76	76	76
2026	2180	7TKG_EMD-25968_A	7TKS_EMD-25980_A	1.000000	1.000000	76	76	76	76
2027	2041	7TKI_EMD-25970_V	7TKJ_EMD-25971_V	1.000000	1.000000	209	209	209	209
2027	2055	7TKI_EMD-25970_V	7TKK_EMD-25972_V	1.000000	1.000000	209	209	209	209
2027	2069	7TKI_EMD-25970_V	7TKL_EMD-25973_V	1.000000	1.000000	209	209	209	209
2027	2083	7TKI_EMD-25970_V	7TKM_EMD-25974_V	1.000000	1.000000	209	209	209	209
2027	2097	7TKI_EMD-25970_V	7TKN_EMD-25975_V	1.000000	1.000000	209	209	209	209
2027	2125	7TKI_EMD-25970_V	7TKP_EMD-25977_V	1.000000	1.000000	209	209	209	209
2027	2139	7TKI_EMD-25970_V	7TKQ_EMD-25978_V	1.000000	1.000000	209	209	209	209
2027	2153	7TKI_EMD-25970_V	7TKR_EMD-25979_V	1.000000	1.000000	209	209	209	209
2027	2167	7TKI_EMD-25970_V	7TKS_EMD-25980_V	1.000000	1.000000	209	209	209	209
2028	2042	7TKI_EMD-25970_U	7TKJ_EMD-25971_U	1.000000	1.000000	249	249	249	249
2028	2056	7TKI_EMD-25970_U	7TKK_EMD-25972_U	1.000000	1.000000	249	249	249	249
2028	2070	7TKI_EMD-25970_U	7TKL_EMD-25973_U	1.000000	1.000000	249	249	249	249
2028	2084	7TKI_EMD-25970_U	7TKM_EMD-25974_U	1.000000	1.000000	249	249	249	249
2028	2098	7TKI_EMD-25970_U	7TKN_EMD-25975_U	1.000000	1.000000	249	249	249	249
2028	2112	7TKI_EMD-25970_U	7TKO_EMD-25976_U	1.000000	1.000000	249	249	249	249
2028	2126	7TKI_EMD-25970_U	7TKP_EMD-25977_U	1.000000	1.000000	249	249	249	249
2028	2140	7TKI_EMD-25970_U	7TKQ_EMD-25978_U	1.000000	1.000000	249	249	249	249
2028	2154	7TKI_EMD-25970_U	7TKR_EMD-25979_U	1.000000	1.000000	249	249	249	249
2028	2168	7TKI_EMD-25970_U	7TKS_EMD-25980_U	1.000000	1.000000	249	249	249	249
2054	2068	7TKJ_EMD-25971_A	7TKK_EMD-25972_A	1.000000	1.000000	76	76	76	76
2054	2082	7TKJ_EMD-25971_A	7TKL_EMD-25973_A	1.000000	1.000000	76	76	76	76
2054	2096	7TKJ_EMD-25971_A	7TKM_EMD-25974_A	1.000000	1.000000	76	76	76	76
2054	2110	7TKJ_EMD-25971_A	7TKN_EMD-25975_A	1.000000	1.000000	76	76	76	76
2054	2124	7TKJ_EMD-25971_A	7TKO_EMD-25976_A	1.000000	1.000000	76	76	76	76
2054	2138	7TKJ_EMD-25971_A	7TKP_EMD-25977_A	1.000000	1.000000	76	76	76	76
2054	2152	7TKJ_EMD-25971_A	7TKQ_EMD-25978_A	1.000000	1.000000	76	76	76	76
2054	2166	7TKJ_EMD-25971_A	7TKR_EMD-25979_A	1.000000	1.000000	76	76	76	76
2054	2180	7TKJ_EMD-25971_A	7TKS_EMD-25980_A	1.000000	1.000000	76	76	76	76
2055	2069	7TKK_EMD-25972_V	7TKL_EMD-25973_V	1.000000	1.000000	209	209	209	209
2055	2083	7TKK_EMD-25972_V	7TKM_EMD-25974_V	1.000000	1.000000	209	209	209	209
2055	2097	7TKK_EMD-25972_V	7TKN_EMD-25975_V	1.000000	1.000000	209	209	209	209
2055	2125	7TKK_EMD-25972_V	7TKP_EMD-25977_V	1.000000	1.000000	209	209	209	209
2055	2139	7TKK_EMD-25972_V	7TKQ_EMD-25978_V	1.000000	1.000000	209	209	209	209
2055	2153	7TKK_EMD-25972_V	7TKR_EMD-25979_V	1.000000	1.000000	209	209	209	209
2055	2167	7TKK_EMD-25972_V	7TKS_EMD-25980_V	1.000000	1.000000	209	209	209	209
2056	2070	7TKK_EMD-25972_U	7TKL_EMD-25973_U	1.000000	1.000000	249	249	249	249
2056	2084	7TKK_EMD-25972_U	7TKM_EMD-25974_U	1.000000	1.000000	249	249	249	249
2056	2098	7TKK_EMD-25972_U	7TKN_EMD-25975_U	1.000000	1.000000	249	249	249	249
2056	2112	7TKK_EMD-25972_U	7TKO_EMD-25976_U	1.000000	1.000000	249	249	249	249
2056	2126	7TKK_EMD-25972_U	7TKP_EMD-25977_U	1.000000	1.000000	249	249	249	249
2056	2140	7TKK_EMD-25972_U	7TKQ_EMD-25978_U	1.000000	1.000000	249	249	249	249
2056	2154	7TKK_EMD-25972_U	7TKR_EMD-25979_U	1.000000	1.000000	249	249	249	249
2056	2168	7TKK_EMD-25972_U	7TKS_EMD-25980_U	1.000000	1.000000	249	249	249	249
2057	2071	7TKK_EMD-25972_T	7TKL_EMD-25973_T	1.000000	1.000000	195	195	195	195
2057	2085	7TKK_EMD-25972_T	7TKM_EMD-25974_T	1.000000	1.000000	195	195	195	195
2057	2099	7TKK_EMD-25972_T	7TKN_EMD-25975_T	1.000000	1.000000	195	195	195	195
2057	2113	7TKK_EMD-25972_T	7TKO_EMD-25976_T	1.000000	1.000000	195	195	195	195
2057	2127	7TKK_EMD-25972_T	7TKP_EMD-25977_T	1.000000	1.000000	195	195	195	195
2057	2141	7TKK_EMD-25972_T	7TKQ_EMD-25978_T	1.000000	1.000000	195	195	195	195
2057	2155	7TKK_EMD-25972_T	7TKR_EMD-25979_T	1.000000	1.000000	195	195	195	195
2057	2169	7TKK_EMD-25972_T	7TKS_EMD-25980_T	1.000000	1.000000	195	195	195	195
2058	2072	7TKK_EMD-25972_S	7TKL_EMD-25973_S	1.000000	1.000000	61	61	61	61
2058	2086	7TKK_EMD-25972_S	7TKM_EMD-25974_S	1.000000	1.000000	61	61	61	61
2058	2100	7TKK_EMD-25972_S	7TKN_EMD-25975_S	1.000000	1.000000	61	61	61	61
2058	2114	7TKK_EMD-25972_S	7TKO_EMD-25976_S	1.000000	1.000000	61	61	61	61
2058	2128	7TKK_EMD-25972_S	7TKP_EMD-25977_S	1.000000	1.000000	61	61	61	61
2058	2142	7TKK_EMD-25972_S	7TKQ_EMD-25978_S	1.000000	1.000000	61	61	61	61
2058	2156	7TKK_EMD-25972_S	7TKR_EMD-25979_S	1.000000	1.000000	61	61	61	61
2058	2170	7TKK_EMD-25972_S	7TKS_EMD-25980_S	1.000000	1.000000	61	61	61	61
2059	2073	7TKK_EMD-25972_R	7TKL_EMD-25973_R	1.000000	1.000000	138	138	138	138
2059	2087	7TKK_EMD-25972_R	7TKM_EMD-25974_R	1.000000	1.000000	138	138	138	138
2059	2101	7TKK_EMD-25972_R	7TKN_EMD-25975_R	1.000000	1.000000	138	138	138	138
2059	2115	7TKK_EMD-25972_R	7TKO_EMD-25976_R	1.000000	1.000000	138	138	138	138
2059	2129	7TKK_EMD-25972_R	7TKP_EMD-25977_R	1.000000	1.000000	138	138	138	138
2059	2143	7TKK_EMD-25972_R	7TKQ_EMD-25978_R	1.000000	1.000000	138	138	138	138
2059	2157	7TKK_EMD-25972_R	7TKR_EMD-25979_R	1.000000	1.000000	138	138	138	138
2059	2171	7TKK_EMD-25972_R	7TKS_EMD-25980_R	1.000000	1.000000	138	138	138	138
2060	2074	7TKK_EMD-25972_Q	7TKL_EMD-25973_Q	1.000000	1.000000	278	278	278	278
2060	2088	7TKK_EMD-25972_Q	7TKM_EMD-25974_Q	1.000000	1.000000	278	278	278	278
2060	2102	7TKK_EMD-25972_Q	7TKN_EMD-25975_Q	1.000000	1.000000	278	278	278	278
2060	2116	7TKK_EMD-25972_Q	7TKO_EMD-25976_Q	1.000000	1.000000	278	278	278	278
2060	2130	7TKK_EMD-25972_Q	7TKP_EMD-25977_Q	1.000000	1.000000	278	278	278	278
2060	2144	7TKK_EMD-25972_Q	7TKQ_EMD-25978_Q	1.000000	1.000000	278	278	278	278
2060	2158	7TKK_EMD-25972_Q	7TKR_EMD-25979_Q	1.000000	1.000000	278	278	278	278
2060	2172	7TKK_EMD-25972_Q	7TKS_EMD-25980_Q	1.000000	1.000000	278	278	278	278
1773	2339	7TDZ_EMD-25817_Z	7WB4_EMD-32394_A	1.000000	1.000000	1140	1140	1140	1140
1774	2330	7TDZ_EMD-25817_X	7WB4_EMD-32394_H	1.000000	1.000000	1435	1435	1435	1435
1775	2332	7TDZ_EMD-25817_V	7WB4_EMD-32394_D	1.000000	1.000000	326	326	326	326
1777	2329	7TDZ_EMD-25817_P	7WB4_EMD-32394_K	1.000000	1.000000	1388	1388	1388	1388
1778	2338	7TDZ_EMD-25817_A	7WB4_EMD-32394_P	1.000000	1.000000	916	916	916	916
1779	1786	7TEE_EMD-25845_A	7TEQ_EMD-25849_A	1.000000	1.000000	862	862	862	862
1779	1790	7TEE_EMD-25845_A	7TER_EMD-25850_A	1.000000	1.000000	862	862	862	862
1779	1794	7TEE_EMD-25845_A	7TES_EMD-25851_A	1.000000	1.000000	862	862	862	862
1779	2422	7TEE_EMD-25845_A	7YFM_EMD-33793_A	0.974478	1.000000	862	862	862	868
1779	2423	7TEE_EMD-25845_A	7YFO_EMD-33795_A	0.972652	0.992916	841	847	862	847
1779	3002	7TEE_EMD-25845_A	8JF7_EMD-36209_A	0.982164	0.992916	841	847	862	847
2029	2043	7TKI_EMD-25970_T	7TKJ_EMD-25971_T	1.000000	1.000000	195	195	195	195
2029	2057	7TKI_EMD-25970_T	7TKK_EMD-25972_T	1.000000	1.000000	195	195	195	195
2029	2071	7TKI_EMD-25970_T	7TKL_EMD-25973_T	1.000000	1.000000	195	195	195	195
2029	2085	7TKI_EMD-25970_T	7TKM_EMD-25974_T	1.000000	1.000000	195	195	195	195
2029	2099	7TKI_EMD-25970_T	7TKN_EMD-25975_T	1.000000	1.000000	195	195	195	195
2029	2113	7TKI_EMD-25970_T	7TKO_EMD-25976_T	1.000000	1.000000	195	195	195	195
2029	2127	7TKI_EMD-25970_T	7TKP_EMD-25977_T	1.000000	1.000000	195	195	195	195
2029	2141	7TKI_EMD-25970_T	7TKQ_EMD-25978_T	1.000000	1.000000	195	195	195	195
2029	2155	7TKI_EMD-25970_T	7TKR_EMD-25979_T	1.000000	1.000000	195	195	195	195
2029	2169	7TKI_EMD-25970_T	7TKS_EMD-25980_T	1.000000	1.000000	195	195	195	195
2030	2044	7TKI_EMD-25970_S	7TKJ_EMD-25971_S	1.000000	1.000000	61	61	61	61
2030	2058	7TKI_EMD-25970_S	7TKK_EMD-25972_S	1.000000	1.000000	61	61	61	61
2030	2072	7TKI_EMD-25970_S	7TKL_EMD-25973_S	1.000000	1.000000	61	61	61	61
2030	2086	7TKI_EMD-25970_S	7TKM_EMD-25974_S	1.000000	1.000000	61	61	61	61
2030	2100	7TKI_EMD-25970_S	7TKN_EMD-25975_S	1.000000	1.000000	61	61	61	61
2030	2114	7TKI_EMD-25970_S	7TKO_EMD-25976_S	1.000000	1.000000	61	61	61	61
2030	2128	7TKI_EMD-25970_S	7TKP_EMD-25977_S	1.000000	1.000000	61	61	61	61
2030	2142	7TKI_EMD-25970_S	7TKQ_EMD-25978_S	1.000000	1.000000	61	61	61	61
2030	2156	7TKI_EMD-25970_S	7TKR_EMD-25979_S	1.000000	1.000000	61	61	61	61
2030	2170	7TKI_EMD-25970_S	7TKS_EMD-25980_S	1.000000	1.000000	61	61	61	61
2031	2045	7TKI_EMD-25970_R	7TKJ_EMD-25971_R	1.000000	1.000000	138	138	138	138
2031	2059	7TKI_EMD-25970_R	7TKK_EMD-25972_R	1.000000	1.000000	138	138	138	138
2031	2073	7TKI_EMD-25970_R	7TKL_EMD-25973_R	1.000000	1.000000	138	138	138	138
2031	2087	7TKI_EMD-25970_R	7TKM_EMD-25974_R	1.000000	1.000000	138	138	138	138
2031	2101	7TKI_EMD-25970_R	7TKN_EMD-25975_R	1.000000	1.000000	138	138	138	138
2031	2115	7TKI_EMD-25970_R	7TKO_EMD-25976_R	1.000000	1.000000	138	138	138	138
2031	2129	7TKI_EMD-25970_R	7TKP_EMD-25977_R	1.000000	1.000000	138	138	138	138
2031	2143	7TKI_EMD-25970_R	7TKQ_EMD-25978_R	1.000000	1.000000	138	138	138	138
2031	2157	7TKI_EMD-25970_R	7TKR_EMD-25979_R	1.000000	1.000000	138	138	138	138
2031	2171	7TKI_EMD-25970_R	7TKS_EMD-25980_R	1.000000	1.000000	138	138	138	138
2032	2046	7TKI_EMD-25970_Q	7TKJ_EMD-25971_Q	1.000000	1.000000	278	278	278	278
2032	2060	7TKI_EMD-25970_Q	7TKK_EMD-25972_Q	1.000000	1.000000	278	278	278	278
2032	2074	7TKI_EMD-25970_Q	7TKL_EMD-25973_Q	1.000000	1.000000	278	278	278	278
2032	2088	7TKI_EMD-25970_Q	7TKM_EMD-25974_Q	1.000000	1.000000	278	278	278	278
2032	2102	7TKI_EMD-25970_Q	7TKN_EMD-25975_Q	1.000000	1.000000	278	278	278	278
2032	2116	7TKI_EMD-25970_Q	7TKO_EMD-25976_Q	1.000000	1.000000	278	278	278	278
2032	2130	7TKI_EMD-25970_Q	7TKP_EMD-25977_Q	1.000000	1.000000	278	278	278	278
2032	2144	7TKI_EMD-25970_Q	7TKQ_EMD-25978_Q	1.000000	1.000000	278	278	278	278
2032	2158	7TKI_EMD-25970_Q	7TKR_EMD-25979_Q	1.000000	1.000000	278	278	278	278
2032	2172	7TKI_EMD-25970_Q	7TKS_EMD-25980_Q	1.000000	1.000000	278	278	278	278
2033	2047	7TKI_EMD-25970_N	7TKJ_EMD-25971_N	1.000000	1.000000	478	478	478	478
2033	2061	7TKI_EMD-25970_N	7TKK_EMD-25972_N	1.000000	1.000000	478	478	478	478
2033	2075	7TKI_EMD-25970_N	7TKL_EMD-25973_N	1.000000	1.000000	478	478	478	478
2033	2089	7TKI_EMD-25970_N	7TKM_EMD-25974_N	1.000000	1.000000	478	478	478	478
2033	2103	7TKI_EMD-25970_N	7TKN_EMD-25975_N	1.000000	1.000000	478	478	478	478
2033	2117	7TKI_EMD-25970_N	7TKO_EMD-25976_N	1.000000	1.000000	478	478	478	478
2033	2131	7TKI_EMD-25970_N	7TKP_EMD-25977_N	1.000000	1.000000	478	478	478	478
2033	2145	7TKI_EMD-25970_N	7TKQ_EMD-25978_N	1.000000	1.000000	478	478	478	478
2033	2159	7TKI_EMD-25970_N	7TKR_EMD-25979_N	1.000000	1.000000	478	478	478	478
2033	2173	7TKI_EMD-25970_N	7TKS_EMD-25980_N	1.000000	1.000000	478	478	478	478
2034	2048	7TKI_EMD-25970_K	7TKJ_EMD-25971_K	1.000000	1.000000	510	510	510	510
2034	2062	7TKI_EMD-25970_K	7TKK_EMD-25972_K	1.000000	1.000000	510	510	510	510
2034	2076	7TKI_EMD-25970_K	7TKL_EMD-25973_K	1.000000	1.000000	510	510	510	510
2034	2090	7TKI_EMD-25970_K	7TKM_EMD-25974_K	1.000000	1.000000	510	510	510	510
2034	2104	7TKI_EMD-25970_K	7TKN_EMD-25975_K	1.000000	1.000000	510	510	510	510
2034	2118	7TKI_EMD-25970_K	7TKO_EMD-25976_K	1.000000	1.000000	510	510	510	510
2034	2132	7TKI_EMD-25970_K	7TKP_EMD-25977_K	1.000000	1.000000	510	510	510	510
2034	2146	7TKI_EMD-25970_K	7TKQ_EMD-25978_K	1.000000	1.000000	510	510	510	510
2034	2160	7TKI_EMD-25970_K	7TKR_EMD-25979_K	1.000000	1.000000	510	510	510	510
2034	2174	7TKI_EMD-25970_K	7TKS_EMD-25980_K	1.000000	1.000000	510	510	510	510
2070	2084	7TKL_EMD-25973_U	7TKM_EMD-25974_U	1.000000	1.000000	249	249	249	249
2070	2098	7TKL_EMD-25973_U	7TKN_EMD-25975_U	1.000000	1.000000	249	249	249	249
2070	2112	7TKL_EMD-25973_U	7TKO_EMD-25976_U	1.000000	1.000000	249	249	249	249
2070	2126	7TKL_EMD-25973_U	7TKP_EMD-25977_U	1.000000	1.000000	249	249	249	249
2070	2140	7TKL_EMD-25973_U	7TKQ_EMD-25978_U	1.000000	1.000000	249	249	249	249
2070	2154	7TKL_EMD-25973_U	7TKR_EMD-25979_U	1.000000	1.000000	249	249	249	249
2070	2168	7TKL_EMD-25973_U	7TKS_EMD-25980_U	1.000000	1.000000	249	249	249	249
2071	2085	7TKL_EMD-25973_T	7TKM_EMD-25974_T	1.000000	1.000000	195	195	195	195
2071	2099	7TKL_EMD-25973_T	7TKN_EMD-25975_T	1.000000	1.000000	195	195	195	195
2071	2113	7TKL_EMD-25973_T	7TKO_EMD-25976_T	1.000000	1.000000	195	195	195	195
2071	2127	7TKL_EMD-25973_T	7TKP_EMD-25977_T	1.000000	1.000000	195	195	195	195
2071	2141	7TKL_EMD-25973_T	7TKQ_EMD-25978_T	1.000000	1.000000	195	195	195	195
2071	2155	7TKL_EMD-25973_T	7TKR_EMD-25979_T	1.000000	1.000000	195	195	195	195
2071	2169	7TKL_EMD-25973_T	7TKS_EMD-25980_T	1.000000	1.000000	195	195	195	195
2072	2086	7TKL_EMD-25973_S	7TKM_EMD-25974_S	1.000000	1.000000	61	61	61	61
2072	2100	7TKL_EMD-25973_S	7TKN_EMD-25975_S	1.000000	1.000000	61	61	61	61
2072	2114	7TKL_EMD-25973_S	7TKO_EMD-25976_S	1.000000	1.000000	61	61	61	61
2072	2128	7TKL_EMD-25973_S	7TKP_EMD-25977_S	1.000000	1.000000	61	61	61	61
2072	2142	7TKL_EMD-25973_S	7TKQ_EMD-25978_S	1.000000	1.000000	61	61	61	61
2072	2156	7TKL_EMD-25973_S	7TKR_EMD-25979_S	1.000000	1.000000	61	61	61	61
2072	2170	7TKL_EMD-25973_S	7TKS_EMD-25980_S	1.000000	1.000000	61	61	61	61
2073	2087	7TKL_EMD-25973_R	7TKM_EMD-25974_R	1.000000	1.000000	138	138	138	138
2073	2101	7TKL_EMD-25973_R	7TKN_EMD-25975_R	1.000000	1.000000	138	138	138	138
2073	2115	7TKL_EMD-25973_R	7TKO_EMD-25976_R	1.000000	1.000000	138	138	138	138
2073	2129	7TKL_EMD-25973_R	7TKP_EMD-25977_R	1.000000	1.000000	138	138	138	138
2073	2143	7TKL_EMD-25973_R	7TKQ_EMD-25978_R	1.000000	1.000000	138	138	138	138
2073	2157	7TKL_EMD-25973_R	7TKR_EMD-25979_R	1.000000	1.000000	138	138	138	138
2073	2171	7TKL_EMD-25973_R	7TKS_EMD-25980_R	1.000000	1.000000	138	138	138	138
2074	2088	7TKL_EMD-25973_Q	7TKM_EMD-25974_Q	1.000000	1.000000	278	278	278	278
2074	2102	7TKL_EMD-25973_Q	7TKN_EMD-25975_Q	1.000000	1.000000	278	278	278	278
2074	2116	7TKL_EMD-25973_Q	7TKO_EMD-25976_Q	1.000000	1.000000	278	278	278	278
2074	2130	7TKL_EMD-25973_Q	7TKP_EMD-25977_Q	1.000000	1.000000	278	278	278	278
2074	2144	7TKL_EMD-25973_Q	7TKQ_EMD-25978_Q	1.000000	1.000000	278	278	278	278
2074	2158	7TKL_EMD-25973_Q	7TKR_EMD-25979_Q	1.000000	1.000000	278	278	278	278
2074	2172	7TKL_EMD-25973_Q	7TKS_EMD-25980_Q	1.000000	1.000000	278	278	278	278
2075	2089	7TKL_EMD-25973_N	7TKM_EMD-25974_N	1.000000	1.000000	478	478	478	478
2075	2103	7TKL_EMD-25973_N	7TKN_EMD-25975_N	1.000000	1.000000	478	478	478	478
2075	2117	7TKL_EMD-25973_N	7TKO_EMD-25976_N	1.000000	1.000000	478	478	478	478
2075	2131	7TKL_EMD-25973_N	7TKP_EMD-25977_N	1.000000	1.000000	478	478	478	478
2075	2145	7TKL_EMD-25973_N	7TKQ_EMD-25978_N	1.000000	1.000000	478	478	478	478
2075	2159	7TKL_EMD-25973_N	7TKR_EMD-25979_N	1.000000	1.000000	478	478	478	478
2075	2173	7TKL_EMD-25973_N	7TKS_EMD-25980_N	1.000000	1.000000	478	478	478	478
2091	2105	7TKM_EMD-25974_AA	7TKN_EMD-25975_AA	1.000000	1.000000	48	48	48	48
2091	2119	7TKM_EMD-25974_AA	7TKO_EMD-25976_AA	1.000000	1.000000	48	48	48	48
2091	2133	7TKM_EMD-25974_AA	7TKP_EMD-25977_AA	1.000000	1.000000	48	48	48	48
2091	2147	7TKM_EMD-25974_AA	7TKQ_EMD-25978_AA	1.000000	1.000000	48	48	48	48
2091	2161	7TKM_EMD-25974_AA	7TKR_EMD-25979_AA	1.000000	1.000000	48	48	48	48
2091	2175	7TKM_EMD-25974_AA	7TKS_EMD-25980_AA	1.000000	1.000000	48	48	48	48
2092	2106	7TKM_EMD-25974_Z	7TKN_EMD-25975_Z	1.000000	1.000000	59	59	59	59
2092	2120	7TKM_EMD-25974_Z	7TKO_EMD-25976_Z	1.000000	1.000000	59	59	59	59
2092	2134	7TKM_EMD-25974_Z	7TKP_EMD-25977_Z	1.000000	1.000000	59	59	59	59
2092	2148	7TKM_EMD-25974_Z	7TKQ_EMD-25978_Z	1.000000	1.000000	59	59	59	59
2092	2162	7TKM_EMD-25974_Z	7TKR_EMD-25979_Z	1.000000	1.000000	59	59	59	59
2092	2176	7TKM_EMD-25974_Z	7TKS_EMD-25980_Z	1.000000	1.000000	59	59	59	59
2093	2107	7TKM_EMD-25974_Y	7TKN_EMD-25975_Y	1.000000	1.000000	92	92	92	92
2093	2121	7TKM_EMD-25974_Y	7TKO_EMD-25976_Y	1.000000	1.000000	92	92	92	92
2093	2135	7TKM_EMD-25974_Y	7TKP_EMD-25977_Y	1.000000	1.000000	92	92	92	92
2093	2149	7TKM_EMD-25974_Y	7TKQ_EMD-25978_Y	1.000000	1.000000	92	92	92	92
2093	2163	7TKM_EMD-25974_Y	7TKR_EMD-25979_Y	1.000000	1.000000	92	92	92	92
2093	2177	7TKM_EMD-25974_Y	7TKS_EMD-25980_Y	1.000000	1.000000	92	92	92	92
2094	2108	7TKM_EMD-25974_X	7TKN_EMD-25975_X	1.000000	1.000000	95	95	95	95
2094	2122	7TKM_EMD-25974_X	7TKO_EMD-25976_X	1.000000	1.000000	95	95	95	95
2094	2136	7TKM_EMD-25974_X	7TKP_EMD-25977_X	1.000000	1.000000	95	95	95	95
