seq_index	fasta_id	rep_index	rep_fasta_id
1148	7L0S_EMD-23102_C	1148	7L0S_EMD-23102_C
1149		1149	
1150		1150	
1151	7L5X_EMD-23192_A	1151	7L5X_EMD-23192_A
1152		1152	
1153		1153	
1154		1154	
1155		1155	
1156	7LGE_EMD-23321_A	1156	7LGE_EMD-23321_A
1157	7LGF_EMD-23322_A	1156	7LGE_EMD-23321_A
1158	7LGG_EMD-23323_A	1156	7LGE_EMD-23321_A
1159	7LHH_EMD-23340_D	1159	7LHH_EMD-23340_D
1160	7LHH_EMD-23340_C	1160	7LHH_EMD-23340_C
1161	7LHH_EMD-23340_B	1161	7LHH_EMD-23340_B
1162	7LHH_EMD-23340_A	1162	7LHH_EMD-23340_A
1163	7LHI_EMD-23341_E	1160	7LHH_EMD-23340_C
1164	7LHI_EMD-23341_D	1161	7LHH_EMD-23340_B
1165		1165	
1166	7LHI_EMD-23341_B	1159	7LHH_EMD-23340_D
1167	7LHI_EMD-23341_A	1162	7LHH_EMD-23340_A
1168		1168	
1169	7LRG_EMD-23497_A	1	6KN7_EMD-0728_A
1170	7LUM_EMD-23522_A	1170	7LUM_EMD-23522_A
1171	7LUM_EMD-23522_E	1171	7LUM_EMD-23522_E
1172	7LUM_EMD-23522_G	1172	7LUM_EMD-23522_G
1173	7LUM_EMD-23522_I	1173	7LUM_EMD-23522_I
1174	7LUM_EMD-23522_K	1174	7LUM_EMD-23522_K
1175	7LUM_EMD-23522_M	1175	7LUM_EMD-23522_M
1176	7LUM_EMD-23522_O	1176	7LUM_EMD-23522_O
1177	7LUM_EMD-23522_C	1177	7LUM_EMD-23522_C
1178	7LUP_EMD-23526_Q	378	6XF8_EMD-22166_B
1179	7LUP_EMD-23526_O	1176	7LUM_EMD-23522_O
1180	7LUP_EMD-23526_M	1175	7LUM_EMD-23522_M
1181	7LUP_EMD-23526_K	1174	7LUM_EMD-23522_K
1182	7LUP_EMD-23526_I	1173	7LUM_EMD-23522_I
1183	7LUP_EMD-23526_G	1172	7LUM_EMD-23522_G
1184	7LUP_EMD-23526_E	1171	7LUM_EMD-23522_E
1185	7LUP_EMD-23526_C	1177	7LUM_EMD-23522_C
1186	7LUP_EMD-23526_A	1170	7LUM_EMD-23522_A
1187	7LVT_EMD-23542_A	1187	7LVT_EMD-23542_A
1188	7LZ6_EMD-23603_D	1188	7LZ6_EMD-23603_D
1189		1189	
1190		1190	
1191		1191	
1192		1192	
1193		1193	
1194	7MD4_EMD-23766_F	1194	7MD4_EMD-23766_F
1195	7MD4_EMD-23766_E	1195	7MD4_EMD-23766_E
1196	7MD4_EMD-23766_C	1196	7MD4_EMD-23766_C
1197		1197	
1198	7MDM_EMD-23775_A	1151	7L5X_EMD-23192_A
1199		1199	
1200		1200	
1201	7MKQ_EMD-23903_E	1201	7MKQ_EMD-23903_E
1202	7MKQ_EMD-23903_D	1202	7MKQ_EMD-23903_D
1203	7MKQ_EMD-23903_C	1203	7MKQ_EMD-23903_C
1204		1204	
1205		1205	
1206		1206	
1207	7MOC_EMD-23924_A	1207	7MOC_EMD-23924_A
1208	7MOQ_EMD-23926_A	1071	7K5B_EMD-22679_C
1209	7MOQ_EMD-23926_B	1072	7K5B_EMD-22679_B
1210	7MOQ_EMD-23926_C	1082	7K5B_EMD-22679_A
1211	7MOQ_EMD-23926_E	1069	7K5B_EMD-22679_E
1212	7MOQ_EMD-23926_F	1068	7K5B_EMD-22679_F
1213	7MOQ_EMD-23926_H	1066	7K5B_EMD-22679_H
1214	7MOQ_EMD-23926_I	1065	7K5B_EMD-22679_I
1215	7MOQ_EMD-23926_J	1080	7K5B_EMD-22679_K
1216	7MOQ_EMD-23926_M	1078	7K5B_EMD-22679_M
1217	7MOQ_EMD-23926_N	1076	7K5B_EMD-22679_O
1218		1218	
1219	7MOQ_EMD-23926_Q	104	6TA4_EMD-10422_A
1220		1220	
1221		1221	
1222	7MOQ_EMD-23926_G	1067	7K5B_EMD-22679_G
1223	7MOQ_EMD-23926_D	1070	7K5B_EMD-22679_D
1224		1224	
1225	7MOQ_EMD-23926_R	1138	7KZM_EMD-23082_B
1226	7MOQ_EMD-23926_O	1077	7K5B_EMD-22679_N
1227	7MOQ_EMD-23926_L	1079	7K5B_EMD-22679_L
1228	7MOQ_EMD-23926_K	1081	7K5B_EMD-22679_J
1229	7MP5_EMD-23929_A	1207	7MOC_EMD-23924_A
1230	7MP6_EMD-23930_A	1207	7MOC_EMD-23924_A
1231	7MT8_EMD-23977_B	1231	7MT8_EMD-23977_B
1232	7MT8_EMD-23977_A	1232	7MT8_EMD-23977_A
1233	7MT9_EMD-23978_A	1232	7MT8_EMD-23977_A
1234	7MT9_EMD-23978_B	1231	7MT8_EMD-23977_B
1235	7MUQ_EMD-24018_L	1235	7MUQ_EMD-24018_L
1236	7MUQ_EMD-24018_K	1236	7MUQ_EMD-24018_K
1237	7MUQ_EMD-24018_J	1237	7MUQ_EMD-24018_J
1238	7MUQ_EMD-24018_I	1238	7MUQ_EMD-24018_I
1239	7MUQ_EMD-24018_H	1239	7MUQ_EMD-24018_H
1240	7MUQ_EMD-24018_E	1240	7MUQ_EMD-24018_E
1241	7MUQ_EMD-24018_D	1241	7MUQ_EMD-24018_D
1242	7MUQ_EMD-24018_B	1242	7MUQ_EMD-24018_B
1243	7MUQ_EMD-24018_A	1243	7MUQ_EMD-24018_A
1244	7MUS_EMD-24020_I	1235	7MUQ_EMD-24018_L
1245	7MUS_EMD-24020_H	1236	7MUQ_EMD-24018_K
1246	7MUS_EMD-24020_G	1237	7MUQ_EMD-24018_J
1247	7MUS_EMD-24020_F	1238	7MUQ_EMD-24018_I
1248	7MUS_EMD-24020_E	1239	7MUQ_EMD-24018_H
1249	7MUS_EMD-24020_C	1241	7MUQ_EMD-24018_D
1250	7MUS_EMD-24020_B	1240	7MUQ_EMD-24018_E
1251	7MUS_EMD-24020_DB	1242	7MUQ_EMD-24018_B
1252	7MUS_EMD-24020_A	1243	7MUQ_EMD-24018_A
1253	7MUV_EMD-24023_I	1241	7MUQ_EMD-24018_D
1254	7MUV_EMD-24023_H	1240	7MUQ_EMD-24018_E
1255	7MUV_EMD-24023_E	1235	7MUQ_EMD-24018_L
1256	7MUV_EMD-24023_D	1237	7MUQ_EMD-24018_J
1257	7MUV_EMD-24023_C	1238	7MUQ_EMD-24018_I
1258	7MUV_EMD-24023_B	1239	7MUQ_EMD-24018_H
1259	7MUV_EMD-24023_BB	1236	7MUQ_EMD-24018_K
1260	7MUV_EMD-24023_U	1242	7MUQ_EMD-24018_B
1261	7MUV_EMD-24023_A	1243	7MUQ_EMD-24018_A
1262	7MUW_EMD-24024_I	1240	7MUQ_EMD-24018_E
1263	7MUW_EMD-24024_F	1235	7MUQ_EMD-24018_L
1264	7MUW_EMD-24024_E	1236	7MUQ_EMD-24018_K
1265	7MUW_EMD-24024_D	1237	7MUQ_EMD-24018_J
1266	7MUW_EMD-24024_C	1238	7MUQ_EMD-24018_I
1267	7MUW_EMD-24024_B	1239	7MUQ_EMD-24018_H
1268	7MUW_EMD-24024_W	1242	7MUQ_EMD-24018_B
1269	7MUW_EMD-24024_J	1241	7MUQ_EMD-24018_D
1270	7MUW_EMD-24024_A	1243	7MUQ_EMD-24018_A
1271	7MUY_EMD-24026_I	1235	7MUQ_EMD-24018_L
1272	7MUY_EMD-24026_H	1236	7MUQ_EMD-24018_K
1273	7MUY_EMD-24026_G	1237	7MUQ_EMD-24018_J
1274	7MUY_EMD-24026_F	1238	7MUQ_EMD-24018_I
1275	7MUY_EMD-24026_E	1239	7MUQ_EMD-24018_H
1276	7MUY_EMD-24026_C	1241	7MUQ_EMD-24018_D
1277	7MUY_EMD-24026_B	1240	7MUQ_EMD-24018_E
1278	7MUY_EMD-24026_Q	1242	7MUQ_EMD-24018_B
1279	7MUY_EMD-24026_A	1243	7MUQ_EMD-24018_A
1280	7N32_EMD-22677_B	104	6TA4_EMD-10422_A
1281	7N32_EMD-22677_A	1138	7KZM_EMD-23082_B
1282	7N85_EMD-24232_U	1282	7N85_EMD-24232_U
1283	7N85_EMD-24232_R	1283	7N85_EMD-24232_R
1284	7N85_EMD-24232_Q	1284	7N85_EMD-24232_Q
1285	7N85_EMD-24232_G	1285	7N85_EMD-24232_G
1286	7N85_EMD-24232_F	1286	7N85_EMD-24232_F
1287	7N85_EMD-24232_E	1287	7N85_EMD-24232_E
1288	7N85_EMD-24232_B	1288	7N85_EMD-24232_B
1289	7N85_EMD-24232_Z	1289	7N85_EMD-24232_Z
1290	7N85_EMD-24232_Y	1290	7N85_EMD-24232_Y
1291	7N85_EMD-24232_A	1291	7N85_EMD-24232_A
1292	7N97_EMD-24251_B	1292	7N97_EMD-24251_B
1293	7N97_EMD-24251_A	1293	7N97_EMD-24251_A
1294	7N9Q_EMD-24259_A	1292	7N97_EMD-24251_B
1295	7N9R_EMD-24260_A	1292	7N97_EMD-24251_B
1296	7N9S_EMD-24261_B	1292	7N97_EMD-24251_B
1297	7N9S_EMD-24261_A	1293	7N97_EMD-24251_A
1298	7N9Y_EMD-24264_B	1292	7N97_EMD-24251_B
1299		1299	
1300	7NBX_EMD-12262_E	94	6SMX_EMD-10247_E
1301	7NBX_EMD-12262_D	93	6SMX_EMD-10247_D
1302	7NBX_EMD-12262_C	1302	7NBX_EMD-12262_C
1303	7NBX_EMD-12262_B	91	6SMX_EMD-10247_B
1304	7NBX_EMD-12262_A	90	6SMX_EMD-10247_A
1305	7NCS_EMD-12271_G	1305	7NCS_EMD-12271_G
1306	7NCS_EMD-12271_F	1306	7NCS_EMD-12271_F
1307	7NCS_EMD-12271_E	94	6SMX_EMD-10247_E
1308	7NCS_EMD-12271_D	93	6SMX_EMD-10247_D
1309	7NCS_EMD-12271_C	1302	7NBX_EMD-12262_C
1310	7NCS_EMD-12271_B	91	6SMX_EMD-10247_B
1311	7NCS_EMD-12271_A	90	6SMX_EMD-10247_A
1312	7ND0_EMD-12272_G	1305	7NCS_EMD-12271_G
1313	7ND0_EMD-12272_F	1306	7NCS_EMD-12271_F
1314	7ND0_EMD-12272_E	94	6SMX_EMD-10247_E
1315	7ND0_EMD-12272_D	93	6SMX_EMD-10247_D
1316	7ND0_EMD-12272_C	1302	7NBX_EMD-12262_C
1317	7ND0_EMD-12272_B	91	6SMX_EMD-10247_B
1318	7ND0_EMD-12272_A	90	6SMX_EMD-10247_A
1319		1319	
1320		1320	
1321		1321	
1322		1322	
1323	7NGC_EMD-12312_A	1323	7NGC_EMD-12312_A
1324	7NGF_EMD-12313_A	1323	7NGC_EMD-12312_A
1325	7NH1_EMD-12318_A	1325	7NH1_EMD-12318_A
1326	7NH3_EMD-12319_A	1325	7NH1_EMD-12318_A
1327	7NO1_EMD-12486_A	1327	7NO1_EMD-12486_A
1328	7NO3_EMD-12488_A	1327	7NO1_EMD-12486_A
1329	7NO4_EMD-12489_A	1327	7NO1_EMD-12486_A
1330	7NO5_EMD-12490_A	1327	7NO1_EMD-12486_A
1331	7NO6_EMD-12491_A	1327	7NO1_EMD-12486_A
1332	7NO7_EMD-12492_A	1327	7NO1_EMD-12486_A
1333	7NO8_EMD-12493_A	1327	7NO1_EMD-12486_A
1334	7NO9_EMD-12494_A	1327	7NO1_EMD-12486_A
1335	7NOA_EMD-12495_A	1327	7NO1_EMD-12486_A
1336	7NOB_EMD-12496_A	1327	7NO1_EMD-12486_A
1337	7NOC_EMD-12497_A	1327	7NO1_EMD-12486_A
1338	7NOD_EMD-12498_A	1327	7NO1_EMD-12486_A
1339	7NOE_EMD-12499_A	1327	7NO1_EMD-12486_A
1340	7NOF_EMD-12500_A	1327	7NO1_EMD-12486_A
1341	7NOG_EMD-12501_A	1327	7NO1_EMD-12486_A
1342	7NOH_EMD-12502_A	1327	7NO1_EMD-12486_A
1343	7NOI_EMD-12503_A	1327	7NO1_EMD-12486_A
1344	7NOJ_EMD-12504_A	1327	7NO1_EMD-12486_A
1345	7NOM_EMD-12507_A	1327	7NO1_EMD-12486_A
1346	7NON_EMD-12508_A	1327	7NO1_EMD-12486_A
1347	7NOO_EMD-12509_A	1327	7NO1_EMD-12486_A
1348	7NOP_EMD-12510_A	1327	7NO1_EMD-12486_A
1349	7NOQ_EMD-12511_A	1327	7NO1_EMD-12486_A
1350		1350	
1351		1351	
1352		1352	
1353		1353	
1354		1354	
1355		1355	
1356		1356	
1357		1357	
1358	7NTX_EMD-10889_A	443	6YRG_EMD-10889_A
1359		1359	
1360		1360	
1361		1361	
1362		1362	
1363		1363	
1364		1364	
1365		1365	
1366	7O3W_EMD-12710_A	1366	7O3W_EMD-12710_A
1367	7O3Z_EMD-12714_A	1366	7O3W_EMD-12710_A
1368	7O41_EMD-12715_D	1368	7O41_EMD-12715_D
1369		1369	
1370		1370	
1371		1371	
1372		1372	
1373		1373	
1374		1374	
1375		1375	
1376		1376	
1377	7OTG_EMD-13059_A	1377	7OTG_EMD-13059_A
1378		1378	
1379	7OVQ_EMD-13087_A	1379	7OVQ_EMD-13087_A
1380	7OVR_EMD-13088_A	1379	7OVQ_EMD-13087_A
1381		1381	
1382		1382	
1383		1383	
1384		1384	
1385		1385	
1386		1386	
1387		1387	
1388		1388	
1389		1389	
1390		1390	
1391		1391	
1392		1392	
1393		1393	
1394	7PCF_EMD-13319_B	1394	7PCF_EMD-13319_B
1395	7PCF_EMD-13319_A	1395	7PCF_EMD-13319_A
1396	7PD4_EMD-13330_A	1396	7PD4_EMD-13330_A
1397	7PDE_EMD-13335_A	1396	7PD4_EMD-13330_A
1398		1398	
1399		1399	
1400	7PG0_EMD-13385_D	1194	7MD4_EMD-23766_F
1401	7PG0_EMD-13385_C	1195	7MD4_EMD-23766_E
1402	7PG0_EMD-13385_A	654	7BWA_EMD-30231_A
1403	7PG2_EMD-13386_D	1194	7MD4_EMD-23766_F
1404	7PG2_EMD-13386_C	1195	7MD4_EMD-23766_E
1405	7PG2_EMD-13386_A	654	7BWA_EMD-30231_A
1406	7PG3_EMD-13387_D	1194	7MD4_EMD-23766_F
1407	7PG3_EMD-13387_C	1195	7MD4_EMD-23766_E
1408	7PG3_EMD-13387_A	654	7BWA_EMD-30231_A
1409	7PGT_EMD-13395_A	1207	7MOC_EMD-23924_A
1410		1410	
1411		1411	
1412		1412	
1413		1413	
1414		1414	
1415	7Q1V_EMD-13767_A	1368	7O41_EMD-12715_D
1416		1416	
1417		1417	
1418		1418	
1419	7Q53_EMD-13824_B	1419	7Q53_EMD-13824_B
1420	7Q53_EMD-13824_A	1420	7Q53_EMD-13824_A
1421	7Q55_EMD-13826_B	1419	7Q53_EMD-13824_B
1422	7Q55_EMD-13826_A	1420	7Q53_EMD-13824_A
1423	7Q56_EMD-13827_B	1419	7Q53_EMD-13824_B
1424	7Q56_EMD-13827_A	1420	7Q53_EMD-13824_A
1425		1425	
1426	7QCD_EMD-13895_E	1426	7QCD_EMD-13895_E
1427	7QCD_EMD-13895_D	1427	7QCD_EMD-13895_D
1428	7QCD_EMD-13895_C	1428	7QCD_EMD-13895_C
1429	7QCD_EMD-13895_B	1429	7QCD_EMD-13895_B
1430	7QCD_EMD-13895_A	1430	7QCD_EMD-13895_A
1431		1431	
1432		1432	
1433	7QID_EMD-10311_E	1195	7MD4_EMD-23766_E
1434	7QID_EMD-10311_F	1194	7MD4_EMD-23766_F
1435		1435	
1436		1436	
1437	7QIM_EMD-13990_A	1	6KN7_EMD-0728_A
1438		1438	
1439	7QIN_EMD-13991_A	1	6KN7_EMD-0728_A
1440	7QJ0_EMD-14005_K	1440	7QJ0_EMD-14005_K
1441	7QJ0_EMD-14005_J	175	6V6C_EMD-21068_A
1442	7QJ0_EMD-14005_G	1442	7QJ0_EMD-14005_G
1443	7QJ0_EMD-14005_E	366	6X0V_EMD-21985_B
1444	7QJ0_EMD-14005_D	1444	7QJ0_EMD-14005_D
1445	7QJ0_EMD-14005_B	1445	7QJ0_EMD-14005_B
1446	7QJ0_EMD-14005_A	1446	7QJ0_EMD-14005_A
1447	7QJ1_EMD-14006_K	1440	7QJ0_EMD-14005_K
1448	7QJ1_EMD-14006_J	175	6V6C_EMD-21068_A
1449	7QJ1_EMD-14006_G	1442	7QJ0_EMD-14005_G
1450	7QJ1_EMD-14006_E	366	6X0V_EMD-21985_B
1451	7QJ1_EMD-14006_D	1445	7QJ0_EMD-14005_B
1452	7QJ1_EMD-14006_B	1446	7QJ0_EMD-14005_A
1453	7QJ1_EMD-14006_A	1444	7QJ0_EMD-14005_D
1454	7QJ3_EMD-14008_N	175	6V6C_EMD-21068_A
1455	7QJ3_EMD-14008_K	1442	7QJ0_EMD-14005_G
1456	7QJ3_EMD-14008_I	366	6X0V_EMD-21985_B
1457	7QJ3_EMD-14008_G	1444	7QJ0_EMD-14005_D
1458	7QJ3_EMD-14008_D	1445	7QJ0_EMD-14005_B
1459	7QJ3_EMD-14008_C	1446	7QJ0_EMD-14005_A
1460	7QJ3_EMD-14008_A	1440	7QJ0_EMD-14005_K
1461	7QJ6_EMD-14011_Q	1440	7QJ0_EMD-14005_K
1462	7QJ6_EMD-14011_M	175	6V6C_EMD-21068_A
1463	7QJ6_EMD-14011_K	1444	7QJ0_EMD-14005_D
1464	7QJ6_EMD-14011_J	1442	7QJ0_EMD-14005_G
1465	7QJ6_EMD-14011_D	366	6X0V_EMD-21985_B
1466	7QJ6_EMD-14011_C	1445	7QJ0_EMD-14005_B
1467	7QJ6_EMD-14011_B	1446	7QJ0_EMD-14005_A
1468	7QJ6_EMD-14011_A	1	6KN7_EMD-0728_A
1469	7QJD_EMD-14018_N	175	6V6C_EMD-21068_A
1470	7QJD_EMD-14018_L	1444	7QJ0_EMD-14005_D
1471	7QJD_EMD-14018_K	1442	7QJ0_EMD-14005_G
1472	7QJD_EMD-14018_G	1446	7QJ0_EMD-14005_A
1473	7QJD_EMD-14018_D	1445	7QJ0_EMD-14005_B
1474	7QJD_EMD-14018_C	366	6X0V_EMD-21985_B
1475	7QJD_EMD-14018_A	1440	7QJ0_EMD-14005_K
1476	7QJE_EMD-14019_A	1442	7QJ0_EMD-14005_G
1477	7QJE_EMD-14019_B	1444	7QJ0_EMD-14005_D
1478	7QJE_EMD-14019_D	175	6V6C_EMD-21068_A
1479	7QJE_EMD-14019_E	1440	7QJ0_EMD-14005_K
1480	7QO3_EMD-14082_I	1480	7QO3_EMD-14082_I
1481	7QO3_EMD-14082_H	1481	7QO3_EMD-14082_H
1482	7QO3_EMD-14082_G	1482	7QO3_EMD-14082_G
1483	7QO3_EMD-14082_F	1483	7QO3_EMD-14082_F
1484	7QO3_EMD-14082_E	1484	7QO3_EMD-14082_E
1485	7QO3_EMD-14082_D	1485	7QO3_EMD-14082_D
1486	7QO3_EMD-14082_C	1486	7QO3_EMD-14082_C
1487	7QO3_EMD-14082_OA	1487	7QO3_EMD-14082_OA
1488	7QO3_EMD-14082_NA	1488	7QO3_EMD-14082_NA
1489	7QO3_EMD-14082_MA	1489	7QO3_EMD-14082_MA
1490	7QO3_EMD-14082_LA	1490	7QO3_EMD-14082_LA
1491	7QO3_EMD-14082_KA	1491	7QO3_EMD-14082_KA
1492	7QO3_EMD-14082_JA	1492	7QO3_EMD-14082_JA
1493	7QO3_EMD-14082_IA	1493	7QO3_EMD-14082_IA
1494	7QO3_EMD-14082_HA	1494	7QO3_EMD-14082_HA
1495	7QO3_EMD-14082_B	1495	7QO3_EMD-14082_B
1496	7QO3_EMD-14082_GA	1496	7QO3_EMD-14082_GA
1497	7QO3_EMD-14082_FA	1497	7QO3_EMD-14082_FA
1498	7QO3_EMD-14082_EA	1498	7QO3_EMD-14082_EA
1499	7QO3_EMD-14082_DA	1499	7QO3_EMD-14082_DA
1500	7QO3_EMD-14082_CA	1500	7QO3_EMD-14082_CA
1501	7QO3_EMD-14082_N	1501	7QO3_EMD-14082_N
1502	7QO3_EMD-14082_M	1502	7QO3_EMD-14082_M
1503	7QO3_EMD-14082_L	1503	7QO3_EMD-14082_L
1504	7QO3_EMD-14082_K	1504	7QO3_EMD-14082_K
1505	7QO3_EMD-14082_J	1505	7QO3_EMD-14082_J
1506	7QO3_EMD-14082_A	1506	7QO3_EMD-14082_A
1507	7QO4_EMD-14083_I	314	6WJD_EMD-21691_S
1508	7QO4_EMD-14083_H	1508	7QO4_EMD-14083_H
1509	7QO4_EMD-14083_G	1509	7QO4_EMD-14083_G
1510	7QO4_EMD-14083_F	1510	7QO4_EMD-14083_F
1511	7QO4_EMD-14083_E	1511	7QO4_EMD-14083_E
1512	7QO4_EMD-14083_D	1512	7QO4_EMD-14083_D
1513	7QO4_EMD-14083_C	1513	7QO4_EMD-14083_C
1514	7QO4_EMD-14083_B	1514	7QO4_EMD-14083_B
1515	7QO4_EMD-14083_A	1494	7QO3_EMD-14082_HA
1516	7QO5_EMD-14084_I	1480	7QO3_EMD-14082_I
1517	7QO5_EMD-14084_H	1481	7QO3_EMD-14082_H
1518	7QO5_EMD-14084_G	1482	7QO3_EMD-14082_G
1519	7QO5_EMD-14084_F	1483	7QO3_EMD-14082_F
1520	7QO5_EMD-14084_E	1484	7QO3_EMD-14082_E
1521	7QO5_EMD-14084_D	1485	7QO3_EMD-14082_D
1522	7QO5_EMD-14084_WA	314	6WJD_EMD-21691_S
1523	7QO5_EMD-14084_VA	1508	7QO4_EMD-14083_H
1524	7QO5_EMD-14084_UA	1509	7QO4_EMD-14083_G
1525	7QO5_EMD-14084_TA	1510	7QO4_EMD-14083_F
1526	7QO5_EMD-14084_SA	1511	7QO4_EMD-14083_E
1527	7QO5_EMD-14084_RA	1512	7QO4_EMD-14083_D
1528	7QO5_EMD-14084_C	1486	7QO3_EMD-14082_C
1529	7QO5_EMD-14084_QA	1513	7QO4_EMD-14083_C
1530	7QO5_EMD-14084_PA	1514	7QO4_EMD-14083_B
1531	7QO5_EMD-14084_OA	1487	7QO3_EMD-14082_OA
1532	7QO5_EMD-14084_NA	1488	7QO3_EMD-14082_NA
1533	7QO5_EMD-14084_MA	1489	7QO3_EMD-14082_MA
1534	7QO5_EMD-14084_LA	1490	7QO3_EMD-14082_LA
1535	7QO5_EMD-14084_KA	1491	7QO3_EMD-14082_KA
1536	7QO5_EMD-14084_JA	1492	7QO3_EMD-14082_JA
1537	7QO5_EMD-14084_IA	1493	7QO3_EMD-14082_IA
1538	7QO5_EMD-14084_HA	1494	7QO3_EMD-14082_HA
1539	7QO5_EMD-14084_B	1495	7QO3_EMD-14082_B
1540	7QO5_EMD-14084_GA	1496	7QO3_EMD-14082_GA
1541	7QO5_EMD-14084_FA	1497	7QO3_EMD-14082_FA
1542	7QO5_EMD-14084_EA	1498	7QO3_EMD-14082_EA
1543	7QO5_EMD-14084_DA	1499	7QO3_EMD-14082_DA
1544	7QO5_EMD-14084_CA	1500	7QO3_EMD-14082_CA
1545	7QO5_EMD-14084_N	1501	7QO3_EMD-14082_N
1546	7QO5_EMD-14084_M	1502	7QO3_EMD-14082_M
1547	7QO5_EMD-14084_L	1503	7QO3_EMD-14082_L
1548	7QO5_EMD-14084_K	1504	7QO3_EMD-14082_K
1549	7QO5_EMD-14084_J	1505	7QO3_EMD-14082_J
1550	7QO5_EMD-14084_A	1506	7QO3_EMD-14082_A
1551	7QO6_EMD-14085_I	1480	7QO3_EMD-14082_I
1552	7QO6_EMD-14085_H	1481	7QO3_EMD-14082_H
1553	7QO6_EMD-14085_G	1482	7QO3_EMD-14082_G
1554	7QO6_EMD-14085_F	1483	7QO3_EMD-14082_F
1555	7QO6_EMD-14085_E	1484	7QO3_EMD-14082_E
1556	7QO6_EMD-14085_D	1485	7QO3_EMD-14082_D
1557	7QO6_EMD-14085_WA	314	6WJD_EMD-21691_S
1558	7QO6_EMD-14085_VA	1508	7QO4_EMD-14083_H
1559	7QO6_EMD-14085_UA	1509	7QO4_EMD-14083_G
1560	7QO6_EMD-14085_TA	1510	7QO4_EMD-14083_F
1561	7QO6_EMD-14085_SA	1511	7QO4_EMD-14083_E
1562	7QO6_EMD-14085_RA	1512	7QO4_EMD-14083_D
1563	7QO6_EMD-14085_C	1486	7QO3_EMD-14082_C
1564	7QO6_EMD-14085_QA	1513	7QO4_EMD-14083_C
1565	7QO6_EMD-14085_PA	1514	7QO4_EMD-14083_B
1566	7QO6_EMD-14085_OA	1487	7QO3_EMD-14082_OA
1567	7QO6_EMD-14085_NA	1488	7QO3_EMD-14082_NA
1568	7QO6_EMD-14085_MA	1489	7QO3_EMD-14082_MA
1569	7QO6_EMD-14085_LA	1490	7QO3_EMD-14082_LA
1570	7QO6_EMD-14085_KA	1491	7QO3_EMD-14082_KA
1571	7QO6_EMD-14085_JA	1492	7QO3_EMD-14082_JA
1572	7QO6_EMD-14085_IA	1493	7QO3_EMD-14082_IA
1573	7QO6_EMD-14085_HA	1494	7QO3_EMD-14082_HA
1574	7QO6_EMD-14085_B	1495	7QO3_EMD-14082_B
1575	7QO6_EMD-14085_GA	1496	7QO3_EMD-14082_GA
1576	7QO6_EMD-14085_FA	1497	7QO3_EMD-14082_FA
1577	7QO6_EMD-14085_EA	1498	7QO3_EMD-14082_EA
1578	7QO6_EMD-14085_DA	1499	7QO3_EMD-14082_DA
1579	7QO6_EMD-14085_CA	1500	7QO3_EMD-14082_CA
1580	7QO6_EMD-14085_N	1501	7QO3_EMD-14082_N
1581	7QO6_EMD-14085_M	1502	7QO3_EMD-14082_M
1582	7QO6_EMD-14085_L	1503	7QO3_EMD-14082_L
1583	7QO6_EMD-14085_K	1504	7QO3_EMD-14082_K
1584	7QO6_EMD-14085_J	1505	7QO3_EMD-14082_J
1585	7QO6_EMD-14085_A	1506	7QO3_EMD-14082_A
1586		1586	
1587		1587	
1588		1588	
1589		1589	
1590		1590	
1591		1591	
1592		1592	
1593		1593	
1594		1594	
1595		1595	
1596		1596	
1597		1597	
1598		1598	
1599		1599	
1600	7QY7_EMD-14209_A	294	6WJD_EMD-21691_G
1601	7QY7_EMD-14209_C	292	6WJD_EMD-21691_I
1602	7QY7_EMD-14209_M	320	6WJD_EMD-21691_M
1603	7QY7_EMD-14209_N	319	6WJD_EMD-21691_N
1604	7QY7_EMD-14209_R	315	6WJD_EMD-21691_R
1605	7QY7_EMD-14209_T	311	6WJD_EMD-21691_U
1606	7QY7_EMD-14209_W	308	6WJD_EMD-21691_X
1607	7QY7_EMD-14209_Y	306	6WJD_EMD-21691_Z
1608	7QY7_EMD-14209_Z	305	6WJD_EMD-21691_AA
1609	7QY7_EMD-14209_AA	304	6WJD_EMD-21691_BA
1610	7QY7_EMD-14209_CA	301	6WJD_EMD-21691_DA
1611	7QY7_EMD-14209_I	302	6WJD_EMD-21691_C
1612	7QY7_EMD-14209_H	313	6WJD_EMD-21691_B
1613	7QY7_EMD-14209_G	324	6WJD_EMD-21691_A
1614	7QY7_EMD-14209_F	321	6WJD_EMD-21691_L
1615	7QY7_EMD-14209_E	322	6WJD_EMD-21691_K
1616	7QY7_EMD-14209_D	323	6WJD_EMD-21691_J
1617	7QY7_EMD-14209_FA	298	6WJD_EMD-21691_GA
1618	7QY7_EMD-14209_EA	299	6WJD_EMD-21691_FA
1619	7QY7_EMD-14209_DA	300	6WJD_EMD-21691_EA
1620	7QY7_EMD-14209_BA	303	6WJD_EMD-21691_CA
1621	7QY7_EMD-14209_X	307	6WJD_EMD-21691_Y
1622	7QY7_EMD-14209_V	309	6WJD_EMD-21691_W
1623	7QY7_EMD-14209_U	310	6WJD_EMD-21691_V
1624	7QY7_EMD-14209_B	293	6WJD_EMD-21691_H
1625	7QY7_EMD-14209_S	312	6WJD_EMD-21691_T
1626	7QY7_EMD-14209_Q	316	6WJD_EMD-21691_Q
1627	7QY7_EMD-14209_P	317	6WJD_EMD-21691_P
1628	7QY7_EMD-14209_O	318	6WJD_EMD-21691_O
