seq_index	fasta_id	rep_index	rep_fasta_id
2387	7XY3_EMD-33509_D	2387	7XY3_EMD-33509_D
2388	7XY3_EMD-33509_A	494	6ZGH_EMD-11206_A
2389	7Y1A_EMD-33558_B	2389	7Y1A_EMD-33558_B
2390	7Y1A_EMD-33558_A	2390	7Y1A_EMD-33558_A
2391	7Y1Q_EMD-33570_B	2391	7Y1Q_EMD-33570_B
2392	7Y1Q_EMD-33570_A	2392	7Y1Q_EMD-33570_A
2393	7Y59_EMD-33613_E	1151	7L5X_EMD-23192_A
2394	7Y59_EMD-33613_A	2394	7Y59_EMD-33613_A
2395	7Y5C_EMD-33616_L	2395	7Y5C_EMD-33616_L
2396	7Y5C_EMD-33616_K	2396	7Y5C_EMD-33616_K
2397	7Y5C_EMD-33616_J	2397	7Y5C_EMD-33616_J
2398	7Y5C_EMD-33616_I	2398	7Y5C_EMD-33616_I
2399	7Y5C_EMD-33616_H	2399	7Y5C_EMD-33616_H
2400	7Y5C_EMD-33616_G	2400	7Y5C_EMD-33616_G
2401	7Y5C_EMD-33616_D	2401	7Y5C_EMD-33616_D
2402	7Y5C_EMD-33616_A	2402	7Y5C_EMD-33616_A
2403	7Y5D_EMD-33617_T	2399	7Y5C_EMD-33616_H
2404	7Y5D_EMD-33617_S	2400	7Y5C_EMD-33616_G
2405	7Y5D_EMD-33617_P	2401	7Y5C_EMD-33616_D
2406	7Y5D_EMD-33617_N	2402	7Y5C_EMD-33616_A
2407	7Y5D_EMD-33617_M	2402	7Y5C_EMD-33616_A
2408	7Y5D_EMD-33617_D	2395	7Y5C_EMD-33616_L
2409	7Y5D_EMD-33617_C	2396	7Y5C_EMD-33616_K
2410	7Y5D_EMD-33617_B	2397	7Y5C_EMD-33616_J
2411	7Y5D_EMD-33617_A	2398	7Y5C_EMD-33616_I
2412	7Y5V_EMD-33626_A	2412	7Y5V_EMD-33626_A
2413	7Y5V_EMD-33626_B	2413	7Y5V_EMD-33626_B
2414	7Y5V_EMD-33626_C	2414	7Y5V_EMD-33626_C
2415	7Y5V_EMD-33626_D	1121	7KTP_EMD-23025_D
2416	7Y5V_EMD-33626_E	2416	7Y5V_EMD-33626_E
2417	7YAR_EMD-33718_G	644	7BUA_EMD-30193_C
2418	7YAR_EMD-33718_E	37	6LNT_EMD-0932_A
2419	7YAR_EMD-33718_B	1188	7LZ6_EMD-23603_D
2420	7YAR_EMD-33718_A	2420	7YAR_EMD-33718_A
2421	7YFM_EMD-33793_B	2421	7YFM_EMD-33793_B
2422	7YFM_EMD-33793_A	1779	7TEE_EMD-25845_A
2423	7YFO_EMD-33795_A	1779	7TEE_EMD-25845_A
2424	7YFO_EMD-33795_B	2421	7YFM_EMD-33793_B
2425	7YJJ_EMD-33872_A	2425	7YJJ_EMD-33872_A
2426	7YKK_EMD-32397_A	2426	7YKK_EMD-32397_A
2427	7YKL_EMD-32399_A	2426	7YKK_EMD-32397_A
2428	7YKT_EMD-32400_A	2426	7YKK_EMD-32397_A
2429	7YL9_EMD-33215_A	2429	7YL9_EMD-33215_A
2430	7YLM_EMD-33914_C	1428	7QCD_EMD-13895_C
2431	7YLM_EMD-33914_B	1429	7QCD_EMD-13895_B
2432	7YLM_EMD-33914_A	1430	7QCD_EMD-13895_A
2433	7YLU_EMD-33917_Q	2433	7YLU_EMD-33917_Q
2434	7YLU_EMD-33917_H	2434	7YLU_EMD-33917_H
2435	7YLU_EMD-33917_G	2435	7YLU_EMD-33917_G
2436	7YLU_EMD-33917_F	2436	7YLU_EMD-33917_F
2437	7YLU_EMD-33917_E	2437	7YLU_EMD-33917_E
2438	7YLU_EMD-33917_D	2438	7YLU_EMD-33917_D
2439	7YLU_EMD-33917_C	2439	7YLU_EMD-33917_C
2440	7YLU_EMD-33917_B	2440	7YLU_EMD-33917_B
2441	7YLU_EMD-33917_A	2441	7YLU_EMD-33917_A
2442	7YQH_EMD-34025_H	2442	7YQH_EMD-34025_H
2443	7YQH_EMD-34025_G	1426	7QCD_EMD-13895_E
2444	7YQH_EMD-34025_F	1427	7QCD_EMD-13895_D
2445	7YQH_EMD-34025_E	2445	7YQH_EMD-34025_E
2446	7YQH_EMD-34025_D	2446	7YQH_EMD-34025_D
2447	7YQH_EMD-34025_C	1428	7QCD_EMD-13895_C
2448	7YQH_EMD-34025_B	1429	7QCD_EMD-13895_B
2449	7YQH_EMD-34025_A	1430	7QCD_EMD-13895_A
2450	7YSJ_EMD-34076_A	1187	7LVT_EMD-23542_A
2451	7YSQ_EMD-34080_B	104	6TA4_EMD-10422_A
2452	7YSQ_EMD-34080_A	103	6TA4_EMD-10422_B
2453	7YU7_EMD-34101_E	2453	7YU7_EMD-34101_E
2454	7YU7_EMD-34101_D	2454	7YU7_EMD-34101_D
2455	7YU7_EMD-34101_C	1147	7L0S_EMD-23102_D
2456	7YU7_EMD-34101_B	2456	7YU7_EMD-34101_B
2457	7YU7_EMD-34101_A	1148	7L0S_EMD-23102_C
2458	7YU8_EMD-34102_A	2456	7YU7_EMD-34101_B
2459	7YU8_EMD-34102_B	1148	7L0S_EMD-23102_C
2460	7YU8_EMD-34102_D	2454	7YU7_EMD-34101_D
2461	7YU8_EMD-34102_E	2453	7YU7_EMD-34101_E
2462	7YU8_EMD-34102_C	1147	7L0S_EMD-23102_D
2463	7YUU_EMD-34111_A	2463	7YUU_EMD-34111_A
2464	7YV9_EMD-34121_B	370	6X36_EMD-22019_C
2465	7YV9_EMD-34121_A	2465	7YV9_EMD-34121_A
2466	7YZY_EMD-14399_C	2466	7YZY_EMD-14399_C
2467	7YZY_EMD-14399_B	2467	7YZY_EMD-14399_B
2468	7YZY_EMD-14399_A	2468	7YZY_EMD-14399_A
2469	7Z4A_EMD-14489_I	2469	7Z4A_EMD-14489_I
2470	7Z4A_EMD-14489_G	2470	7Z4A_EMD-14489_G
2471	7Z4A_EMD-14489_D	2471	7Z4A_EMD-14489_D
2472	7Z4A_EMD-14489_C	2472	7Z4A_EMD-14489_C
2473	7Z4A_EMD-14489_A	2473	7Z4A_EMD-14489_A
2474	7Z4B_EMD-14492_DD	2470	7Z4A_EMD-14489_G
2475	7Z4B_EMD-14492_AD	2475	7Z4B_EMD-14492_AD
2476	7Z4B_EMD-14492_XC	2471	7Z4A_EMD-14489_D
2477	7Z4B_EMD-14492_WC	2472	7Z4A_EMD-14489_C
2478	7Z4B_EMD-14492_UC	2473	7Z4A_EMD-14489_A
2479	7Z4B_EMD-14492_RC	2479	7Z4B_EMD-14492_RC
2480	7Z4B_EMD-14492_A	2469	7Z4A_EMD-14489_I
2481	7Z4Y_EMD-14510_B	2481	7Z4Y_EMD-14510_B
2482	7Z4Y_EMD-14510_A	2482	7Z4Y_EMD-14510_A
2483	7Z8L_EMD-14556_A	2483	7Z8L_EMD-14556_A
2484	7Z8L_EMD-14556_B	2484	7Z8L_EMD-14556_B
2485	7ZHS_EMD-14736_A	2485	7ZHS_EMD-14736_A
2486	7ZKB_EMD-14761_A	1377	7OTG_EMD-13059_A
2487	7ZNN_EMD-14812_C	2487	7ZNN_EMD-14812_C
2488	7ZNN_EMD-14812_B	2488	7ZNN_EMD-14812_B
2489	7ZNN_EMD-14812_A	2489	7ZNN_EMD-14812_A
2490	7ZSK_EMD-14945_A	2490	7ZSK_EMD-14945_A
2491	7ZTD_EMD-14958_A	1	6KN7_EMD-0728_A
2492	8A41_EMD-15134_A	619	7ATA_EMD-11911_A
2493	8A5Y_EMD-15199_L	2493	8A5Y_EMD-15199_L
2494	8A5Y_EMD-15199_K	2494	8A5Y_EMD-15199_K
2495	8A5Y_EMD-15199_J	2495	8A5Y_EMD-15199_J
2496	8A5Y_EMD-15199_I	2496	8A5Y_EMD-15199_I
2497	8A5Y_EMD-15199_H	2497	8A5Y_EMD-15199_H
2498	8A5Y_EMD-15199_G	2498	8A5Y_EMD-15199_G
2499	8A5Y_EMD-15199_D	2499	8A5Y_EMD-15199_D
2500	8A5Y_EMD-15199_B	2500	8A5Y_EMD-15199_B
2501	8A5Y_EMD-15199_Q	2501	8A5Y_EMD-15199_Q
2502	8A5Y_EMD-15199_P	2502	8A5Y_EMD-15199_P
2503	8A5Y_EMD-15199_O	2503	8A5Y_EMD-15199_O
2504	8A5Y_EMD-15199_N	2504	8A5Y_EMD-15199_N
2505	8A5Y_EMD-15199_A	2505	8A5Y_EMD-15199_A
2506	8A61_EMD-15201_L	2493	8A5Y_EMD-15199_L
2507	8A61_EMD-15201_K	2494	8A5Y_EMD-15199_K
2508	8A61_EMD-15201_J	2495	8A5Y_EMD-15199_J
2509	8A61_EMD-15201_I	2496	8A5Y_EMD-15199_I
2510	8A61_EMD-15201_H	2497	8A5Y_EMD-15199_H
2511	8A61_EMD-15201_G	2498	8A5Y_EMD-15199_G
2512	8A61_EMD-15201_D	2499	8A5Y_EMD-15199_D
2513	8A61_EMD-15201_B	2500	8A5Y_EMD-15199_B
2514	8A61_EMD-15201_Q	2501	8A5Y_EMD-15199_Q
2515	8A61_EMD-15201_P	2502	8A5Y_EMD-15199_P
2516	8A61_EMD-15201_O	2503	8A5Y_EMD-15199_O
2517	8A61_EMD-15201_N	2504	8A5Y_EMD-15199_N
2518	8A61_EMD-15201_A	2505	8A5Y_EMD-15199_A
2519	8A6J_EMD-15209_A	619	7ATA_EMD-11911_A
2520	8A7E_EMD-15221_B	2520	8A7E_EMD-15221_B
2521	8A7E_EMD-15221_A	2521	8A7E_EMD-15221_A
2522	8A8N_EMD-15234_A	2522	8A8N_EMD-15234_A
2523	8AFM_EMD-15402_C	2523	8AFM_EMD-15402_C
2524	8AFM_EMD-15402_A	2524	8AFM_EMD-15402_A
2525	8AFX_EMD-15411_A	2525	8AFX_EMD-15411_A
2526	8AIA_EMD-15465_C	2523	8AFM_EMD-15402_C
2527	8AIA_EMD-15465_A	2524	8AFM_EMD-15402_A
2528	8AIX_EMD-15473_C	2523	8AFM_EMD-15402_C
2529	8AIX_EMD-15473_A	2524	8AFM_EMD-15402_A
2530	8AKU_EMD-15493_A	2530	8AKU_EMD-15493_A
2531	8AKW_EMD-15495_A	2530	8AKU_EMD-15493_A
2532	8AKX_EMD-15496_A	2530	8AKU_EMD-15493_A
2533	8AKY_EMD-15497_A	2530	8AKU_EMD-15493_A
2534	8AKZ_EMD-15498_A	2530	8AKU_EMD-15493_A
2535	8AL0_EMD-15499_A	2530	8AKU_EMD-15493_A
2536	8AT2_EMD-15631_D	2536	8AT2_EMD-15631_D
2537	8AT2_EMD-15631_C	2537	8AT2_EMD-15631_C
2538	8AT2_EMD-15631_B	2538	8AT2_EMD-15631_B
2539	8AT2_EMD-15631_A	2539	8AT2_EMD-15631_A
2540	8ATX_EMD-15668_A	2540	8ATX_EMD-15668_A
2541	8AUK_EMD-15672_C	2541	8AUK_EMD-15672_C
2542	8AUK_EMD-15672_A	2540	8ATX_EMD-15668_A
2543	8AUW_EMD-15675_C	2543	8AUW_EMD-15675_C
2544	8AUW_EMD-15675_A	2540	8ATX_EMD-15668_A
2545	8AVC_EMD-15678_A	2545	8AVC_EMD-15678_A
2546	8AVC_EMD-15678_B	2546	8AVC_EMD-15678_B
2547	8AVE_EMD-15680_A	2547	8AVE_EMD-15680_A
2548	8AVE_EMD-15680_B	2548	8AVE_EMD-15680_B
2549	8AVF_EMD-15681_B	2548	8AVE_EMD-15680_B
2550	8AVF_EMD-15681_A	2547	8AVE_EMD-15680_A
2551	8AVO_EMD-15683_A	2547	8AVE_EMD-15680_A
2552	8AVO_EMD-15683_B	2548	8AVE_EMD-15680_B
2553	8AY4_EMD-15710_D	2553	8AY4_EMD-15710_D
2554	8AY4_EMD-15710_C	2554	8AY4_EMD-15710_C
2555	8AY4_EMD-15710_B	2555	8AY4_EMD-15710_B
2556	8AY4_EMD-15710_A	2556	8AY4_EMD-15710_A
2557	8AY5_EMD-15711_C	2554	8AY4_EMD-15710_C
2558	8AY5_EMD-15711_B	2555	8AY4_EMD-15710_B
2559	8AY5_EMD-15711_A	2556	8AY4_EMD-15710_A
2560	8B2X_EMD-15820_A	2560	8B2X_EMD-15820_A
2561	8B40_EMD-15835_A	2561	8B40_EMD-15835_A
2562	8B42_EMD-15837_E	2561	8B40_EMD-15835_A
2563	8B42_EMD-15837_A	2563	8B42_EMD-15837_A
2564	8B5R_EMD-15861_K	2564	8B5R_EMD-15861_K
2565	8B5R_EMD-15861_J	2565	8B5R_EMD-15861_J
2566	8B5R_EMD-15861_I	2566	8B5R_EMD-15861_I
2567	8B5R_EMD-15861_H	2567	8B5R_EMD-15861_H
2568	8B5R_EMD-15861_A	1151	7L5X_EMD-23192_A
2569	8B6L_EMD-15870_J	2569	8B6L_EMD-15870_J
2570	8B6L_EMD-15870_I	2570	8B6L_EMD-15870_I
2571	8B6L_EMD-15870_H	2571	8B6L_EMD-15870_H
2572	8B6L_EMD-15870_G	2572	8B6L_EMD-15870_G
2573	8B6L_EMD-15870_F	2573	8B6L_EMD-15870_F
2574	8B6L_EMD-15870_E	2574	8B6L_EMD-15870_E
2575	8B6L_EMD-15870_C	2575	8B6L_EMD-15870_C
2576	8B6L_EMD-15870_B	2576	8B6L_EMD-15870_B
2577	8B6L_EMD-15870_P	2577	8B6L_EMD-15870_P
2578	8B6L_EMD-15870_O	2578	8B6L_EMD-15870_O
2579	8B6L_EMD-15870_N	2579	8B6L_EMD-15870_N
2580	8B6L_EMD-15870_M	2580	8B6L_EMD-15870_M
2581	8B6L_EMD-15870_L	2581	8B6L_EMD-15870_L
2582	8B6L_EMD-15870_K	2582	8B6L_EMD-15870_K
2583	8B6L_EMD-15870_A	2583	8B6L_EMD-15870_A
2584	8BBF_EMD-15955_C	2584	8BBF_EMD-15955_C
2585	8BBF_EMD-15955_B	2585	8BBF_EMD-15955_B
2586	8BBF_EMD-15955_A	2586	8BBF_EMD-15955_A
2587	8BXD_EMD-16315_A	2587	8BXD_EMD-16315_A
2588	8C0W_EMD-16373_A	2588	8C0W_EMD-16373_A
2589	8C0W_EMD-16373_B	2589	8C0W_EMD-16373_B
2590	8C50_EMD-16431_A	2590	8C50_EMD-16431_A
2591	8C5C_EMD-16435_N	103	6TA4_EMD-10422_B
2592	8C5C_EMD-16435_A	104	6TA4_EMD-10422_A
2593	8CO6_EMD-16772_BA	2593	8CO6_EMD-16772_BA
2594	8CO6_EMD-16772_P	2594	8CO6_EMD-16772_P
2595	8CO6_EMD-16772_D	2595	8CO6_EMD-16772_D
2596	8CO6_EMD-16772_A	2596	8CO6_EMD-16772_A
2597	8COA_EMD-16774_A	2596	8CO6_EMD-16772_A
2598	8COA_EMD-16774_D	2595	8CO6_EMD-16772_D
2599	8COA_EMD-16774_Q	2594	8CO6_EMD-16772_P
2600	8CRB_EMD-16807_C	2600	8CRB_EMD-16807_C
2601	8CRB_EMD-16807_B	2601	8CRB_EMD-16807_B
2602	8CRB_EMD-16807_A	484	6ZDG_EMD-11173_B
2603	8CT1_EMD-26977_A	2603	8CT1_EMD-26977_A
2604	8CT9_EMD-26984_A	2603	8CT1_EMD-26977_A
2605	8CTJ_EMD-26992_A	2605	8CTJ_EMD-26992_A
2606	8CZD_EMD-27095_A	2606	8CZD_EMD-27095_A
2607	8DAN_EMD-27271_C	2607	8DAN_EMD-27271_C
2608	8DAN_EMD-27271_B	2608	8DAN_EMD-27271_B
2609	8DAN_EMD-27271_A	2609	8DAN_EMD-27271_A
2610	8DDW_EMD-27344_J	2454	7YU7_EMD-34101_D
2611	8DDW_EMD-27344_I	1147	7L0S_EMD-23102_D
2612	8DDW_EMD-27344_A	2612	8DDW_EMD-27344_A
2613	8DEC_EMD-27389_B	2608	8DAN_EMD-27271_B
2614	8DEC_EMD-27389_C	2614	8DEC_EMD-27389_C
2615	8DEC_EMD-27389_A	2609	8DAN_EMD-27271_A
2616	8DEQ_EMD-27395_H	2616	8DEQ_EMD-27395_H
2617	8DEQ_EMD-27395_G	2617	8DEQ_EMD-27395_G
2618	8DEQ_EMD-27395_A	2618	8DEQ_EMD-27395_A
2619	8DH8_EMD-27432_A	2546	8AVC_EMD-15678_B
2620	8DH8_EMD-27432_C	2545	8AVC_EMD-15678_A
2621	8DH9_EMD-27433_A	2621	8DH9_EMD-27433_A
2622	8DH9_EMD-27433_C	2545	8AVC_EMD-15678_A
2623	8DIT_EMD-27442_C	2623	8DIT_EMD-27442_C
2624	8DIT_EMD-27442_B	2624	8DIT_EMD-27442_B
2625	8DIT_EMD-27442_A	2625	8DIT_EMD-27442_A
2626	8DME_EMD-27534_A	2626	8DME_EMD-27534_A
2627	8DS6_EMD-27684_A	2627	8DS6_EMD-27684_A
2628	8DTL_EMD-27704_B	654	7BWA_EMD-30231_A
2629	8DTL_EMD-27704_A	2629	8DTL_EMD-27704_A
2630	8DUO_EMD-27724_A	2630	8DUO_EMD-27724_A
2631	8DWT_EMD-27759_A	2631	8DWT_EMD-27759_A
2632	8DYO_EMD-27780_B	2632	8DYO_EMD-27780_B
2633	8DYO_EMD-27780_A	2633	8DYO_EMD-27780_A
2634	8E05_EMD-27817_A	2634	8E05_EMD-27817_A
2635	8E2Y_EMD-27851_A	2635	8E2Y_EMD-27851_A
2636	8E2Y_EMD-27851_B	2636	8E2Y_EMD-27851_B
2637	8E2Y_EMD-27851_C	2637	8E2Y_EMD-27851_C
2638	8E34_EMD-27856_A	2638	8E34_EMD-27856_A
2639	8E3A_EMD-27861_D	2639	8E3A_EMD-27861_D
2640	8E3A_EMD-27861_C	2637	8E2Y_EMD-27851_C
2641	8E3A_EMD-27861_B	2636	8E2Y_EMD-27851_B
2642	8E3A_EMD-27861_A	2642	8E3A_EMD-27861_A
2643	8E3B_EMD-27862_C	2637	8E2Y_EMD-27851_C
2644	8E3B_EMD-27862_B	2636	8E2Y_EMD-27851_B
2645	8E3B_EMD-27862_A	2635	8E2Y_EMD-27851_A
2646	8E3C_EMD-27863_C	2637	8E2Y_EMD-27851_C
2647	8E3C_EMD-27863_B	2636	8E2Y_EMD-27851_B
2648	8E3C_EMD-27863_A	2635	8E2Y_EMD-27851_A
2649	8E6R_EMD-27923_A	2649	8E6R_EMD-27923_A
2650	8E6S_EMD-27924_A	2649	8E6R_EMD-27923_A
2651	8EEQ_EMD-28055_A	2638	8E34_EMD-27856_A
2652	8EEW_EMD-28063_A	2652	8EEW_EMD-28063_A
2653	8EFF_EMD-28063_A	2652	8EEW_EMD-28063_A
2654	8EFR_EMD-28063_A	2652	8EEW_EMD-28063_A
2655	8EJ1_EMD-28172_A	2655	8EJ1_EMD-28172_A
2656	8EJ5_EMD-28176_A	2656	8EJ5_EMD-28176_A
2657	8EJ5_EMD-28176_B	2657	8EJ5_EMD-28176_B
2658	8EKI_EMD-28204_E	2658	8EKI_EMD-28204_E
2659	8EKI_EMD-28204_D	2659	8EKI_EMD-28204_D
2660	8EKI_EMD-28204_C	2660	8EKI_EMD-28204_C
2661	8EKI_EMD-28204_B	2661	8EKI_EMD-28204_B
2662	8EKI_EMD-28204_A	2662	8EKI_EMD-28204_A
2663	8EP0_EMD-28494_E	370	6X36_EMD-22019_C
2664	8EP0_EMD-28494_A	2664	8EP0_EMD-28494_A
2665	8EP1_EMD-28498_B	370	6X36_EMD-22019_C
2666	8EP1_EMD-28498_A	2664	8EP0_EMD-28494_A
2667	8EQB_EMD-28536_C	2667	8EQB_EMD-28536_C
2668	8EQB_EMD-28536_B	2668	8EQB_EMD-28536_B
2669	8EQB_EMD-28536_A	2669	8EQB_EMD-28536_A
2670	8ET2_EMD-28584_A	2670	8ET2_EMD-28584_A
2671	8EW5_EMD-28208_A	2671	8EW5_EMD-28208_A
2672	8EWY_EMD-28649_C	2672	8EWY_EMD-28649_C
2673	8EWY_EMD-28649_A	2673	8EWY_EMD-28649_A
2674	8EXQ_EMD-28659_A	2674	8EXQ_EMD-28659_A
2675	8EXT_EMD-28662_A	2674	8EXQ_EMD-28659_A
2676	8EYX_EMD-28723_C	1740	7STI_EMD-25429_C
2677	8EYX_EMD-28723_A	654	7BWA_EMD-30231_A
2678	8EYY_EMD-28724_C	1740	7STI_EMD-25429_C
2679	8EYY_EMD-28724_A	654	7BWA_EMD-30231_A
2680	8EZ9_EMD-28731_B	2680	8EZ9_EMD-28731_B
2681	8FB9_EMD-28962_A	2681	8FB9_EMD-28962_A
2682	8FB9_EMD-28962_B	2682	8FB9_EMD-28962_B
2683	8FB9_EMD-28962_Q	2683	8FB9_EMD-28962_Q
2684	8FB9_EMD-28962_R	2682	8FB9_EMD-28962_B
2685	8FCK_EMD-28981_H	2685	8FCK_EMD-28981_H
2686	8FCK_EMD-28981_G	2686	8FCK_EMD-28981_G
2687	8FCK_EMD-28981_F	2687	8FCK_EMD-28981_F
2688	8FCK_EMD-28981_E	2688	8FCK_EMD-28981_E
2689	8FCK_EMD-28981_D	2536	8AT2_EMD-15631_D
2690	8FCK_EMD-28981_C	2537	8AT2_EMD-15631_C
2691	8FCK_EMD-28981_B	2538	8AT2_EMD-15631_B
2692	8FCK_EMD-28981_A	2539	8AT2_EMD-15631_A
2693	8FEJ_EMD-29029_A	2693	8FEJ_EMD-29029_A
2694	8FEL_EMD-29032_A	2693	8FEJ_EMD-29029_A
2695	8FFJ_EMD-29044_D	2695	8FFJ_EMD-29044_D
2696	8FFJ_EMD-29044_C	483	6ZDG_EMD-11173_C
2697	8FFJ_EMD-29044_B	2697	8FFJ_EMD-29044_B
2698	8FFJ_EMD-29044_A	2698	8FFJ_EMD-29044_A
2699	8FMB_EMD-29291_A	2699	8FMB_EMD-29291_A
2700	8FNW_EMD-29328_A	2700	8FNW_EMD-29328_A
2701	8FNW_EMD-29328_M	2701	8FNW_EMD-29328_M
2702	8FOE_EMD-29347_D	2702	8FOE_EMD-29347_D
2703	8FOE_EMD-29347_C	2703	8FOE_EMD-29347_C
2704	8FOE_EMD-29347_B	2704	8FOE_EMD-29347_B
2705	8FOE_EMD-29347_A	2705	8FOE_EMD-29347_A
2706	8FQ1_EMD-29373_E	2706	8FQ1_EMD-29373_E
2707	8FQ1_EMD-29373_A	2181	7TNK_EMD-26012_A
2708	8FTK_EMD-29439_A	2708	8FTK_EMD-29439_A
2709	8FXR_EMD-29541_FG	2709	8FXR_EMD-29541_FG
2710	8FXR_EMD-29541_AG	2710	8FXR_EMD-29541_AG
2711	8FXR_EMD-29541_AC	2711	8FXR_EMD-29541_AC
2712	8FXR_EMD-29541_AE	2712	8FXR_EMD-29541_AE
2713	8FXR_EMD-29541_Y	2713	8FXR_EMD-29541_Y
2714	8FXR_EMD-29541_X	2714	8FXR_EMD-29541_X
2715	8FXR_EMD-29541_R	2715	8FXR_EMD-29541_R
2716	8FXR_EMD-29541_F	2716	8FXR_EMD-29541_F
2717	8FXR_EMD-29541_GG	2717	8FXR_EMD-29541_GG
2718	8FXR_EMD-29541_A	2718	8FXR_EMD-29541_A
2719	8FZC_EMD-29607_A	2719	8FZC_EMD-29607_A
2720	8G4L_EMD-29722_BC	2720	8G4L_EMD-29722_BC
2721	8G4L_EMD-29722_AC	2721	8G4L_EMD-29722_AC
2722	8G4L_EMD-29722_AA	2722	8G4L_EMD-29722_AA
2723	8G4L_EMD-29722_C	2723	8G4L_EMD-29722_C
2724	8G4L_EMD-29722_A	2724	8G4L_EMD-29722_A
2725	8G72_EMD-29794_B	494	6ZGH_EMD-11206_A
2726	8G72_EMD-29794_A	2726	8G72_EMD-29794_A
2727	8G79_EMD-29803_E	2727	8G79_EMD-29803_E
2728	8G79_EMD-29803_D	2728	8G79_EMD-29803_D
2729	8G79_EMD-29803_A	494	6ZGH_EMD-11206_A
2730	8GBS_EMD-29921_A	2730	8GBS_EMD-29921_A
2731	8GF7_EMD-29980_A	2731	8GF7_EMD-29980_A
2732	8GHA_EMD-40029_A	2732	8GHA_EMD-40029_A
2733	8GHA_EMD-40029_B	2733	8GHA_EMD-40029_B
2734	8GHA_EMD-40029_C	2734	8GHA_EMD-40029_C
2735	8GLT_EMD-40208_B	2735	8GLT_EMD-40208_B
2736	8GLT_EMD-40208_A	2736	8GLT_EMD-40208_A
2737	8GP3_EMD-34188_B	2737	8GP3_EMD-34188_B
2738	8GP3_EMD-34188_G	483	6ZDG_EMD-11173_C
2739	8GP3_EMD-34188_E	484	6ZDG_EMD-11173_B
2740	8GP3_EMD-34188_A	1666	7R0C_EMD-14221_C
2741	8GTC_EMD-34249_S	2741	8GTC_EMD-34249_S
2742	8GTC_EMD-34249_P	2742	8GTC_EMD-34249_P
2743	8GTC_EMD-34249_M	2743	8GTC_EMD-34249_M
2744	8GTC_EMD-34249_G	2744	8GTC_EMD-34249_G
2745	8GTC_EMD-34249_A	2745	8GTC_EMD-34249_A
2746	8GTD_EMD-34250_B	2746	8GTD_EMD-34250_B
2747	8GTD_EMD-34250_A	2747	8GTD_EMD-34250_A
2748	8GTF_EMD-34252_M	2748	8GTF_EMD-34252_M
2749	8GTF_EMD-34252_G	2745	8GTC_EMD-34249_A
2750	8GTF_EMD-34252_A	2750	8GTF_EMD-34252_A
2751	8H33_EMD-34449_F	2751	8H33_EMD-34449_F
2752	8H33_EMD-34449_E	2752	8H33_EMD-34449_E
2753	8H33_EMD-34449_A	2753	8H33_EMD-34449_A
2754	8H34_EMD-34450_A	2751	8H33_EMD-34449_F
2755	8H34_EMD-34450_E	2752	8H33_EMD-34449_E
2756	8H34_EMD-34450_C	2753	8H33_EMD-34449_A
2757	8H35_EMD-34451_E	2752	8H33_EMD-34449_E
2758	8H35_EMD-34451_C	2753	8H33_EMD-34449_A
2759	8H35_EMD-34451_A	2751	8H33_EMD-34449_F
2760	8H36_EMD-34452_D	2751	8H33_EMD-34449_F
2761	8H36_EMD-34452_C	2761	8H36_EMD-34452_C
2762	8H36_EMD-34452_B	2753	8H33_EMD-34449_A
2763	8H36_EMD-34452_A	2752	8H33_EMD-34449_E
2764	8H37_EMD-34453_J	2761	8H36_EMD-34452_C
2765	8H37_EMD-34453_I	2753	8H33_EMD-34449_A
2766	8H37_EMD-34453_E	2752	8H33_EMD-34449_E
2767	8H37_EMD-34453_A	2751	8H33_EMD-34449_F
2768	8H3A_EMD-34462_I	2753	8H33_EMD-34449_A
2769	8H3A_EMD-34462_H	2769	8H3A_EMD-34462_H
2770	8H3A_EMD-34462_G	2770	8H3A_EMD-34462_G
2771	8H3A_EMD-34462_F	2771	8H3A_EMD-34462_F
2772	8H3A_EMD-34462_E	2772	8H3A_EMD-34462_E
2773	8H3A_EMD-34462_D	2773	8H3A_EMD-34462_D
2774	8H3A_EMD-34462_C	2774	8H3A_EMD-34462_C
2775	8H3A_EMD-34462_B	2775	8H3A_EMD-34462_B
2776	8H3A_EMD-34462_L	2752	8H33_EMD-34449_E
2777	8H3A_EMD-34462_J	2751	8H33_EMD-34449_F
2778	8H3A_EMD-34462_A	2778	8H3A_EMD-34462_A
2779	8H3F_EMD-34467_I	2753	8H33_EMD-34449_A
2780	8H3F_EMD-34467_H	2769	8H3A_EMD-34462_H
2781	8H3F_EMD-34467_G	2770	8H3A_EMD-34462_G
2782	8H3F_EMD-34467_F	2771	8H3A_EMD-34462_F
2783	8H3F_EMD-34467_E	2772	8H3A_EMD-34462_E
2784	8H3F_EMD-34467_D	2773	8H3A_EMD-34462_D
2785	8H3F_EMD-34467_C	2774	8H3A_EMD-34462_C
2786	8H3F_EMD-34467_B	2775	8H3A_EMD-34462_B
2787	8H3F_EMD-34467_L	2751	8H33_EMD-34449_F
2788	8H3F_EMD-34467_J	2752	8H33_EMD-34449_E
2789	8H3F_EMD-34467_A	2778	8H3A_EMD-34462_A
2790	8H3R_EMD-34474_D	2753	8H33_EMD-34449_A
2791	8H3R_EMD-34474_C	2751	8H33_EMD-34449_F
2792	8H3R_EMD-34474_A	2752	8H33_EMD-34449_E
2793	8H3S_EMD-32829_C	2793	8H3S_EMD-32829_C
